target	date	time	rank	keyword	urls
01-1	2020-03-10	23:31:57	16	고립낙원	https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A0%EB%A6%BD%EB%82%99%EC%9B%90	
01-1	2020-03-10	23:31:57	17	노희영	https://search.naver.com/search.naver?where=nexearch&query=%EB%85%B8%ED%9D%AC%EC%98%81	
01-1	2020-03-10	23:31:57	18	구본승	https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%AC%EB%B3%B8%EC%8A%B9	
01-1	2020-03-10	23:31:57	19	하승진	https://search.naver.com/search.naver?where=nexearch&query=%ED%95%98%EC%8A%B9%EC%A7%84	
01-1	2020-03-10	23:31:57	20	홍잠언	https://search.naver.com/search.naver?where=nexearch&query=%ED%99%8D%EC%9E%A0%EC%96%B8	
01-2	2020-03-10	23:31:57	01	KT 전자투표제	https://search.naver.com/search.naver?where=nexearch&query=KT%20%EC%A0%84%EC%9E%90%ED%88%AC%ED%91%9C%EC%A0%9C	
01-2	2020-03-10	23:31:57	02	일산 백병원	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EC%82%B0%20%EB%B0%B1%EB%B3%91%EC%9B%90	
01-2	2020-03-10	23:31:57	03	우체국 마스크	https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EC%B2%B4%EA%B5%AD%20%EB%A7%88%EC%8A%A4%ED%81%AC	
01-2	2020-03-10	23:31:57	04	한전 전력그룹사	https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EC%A0%84%20%EC%A0%84%EB%A0%A5%EA%B7%B8%EB%A3%B9%EC%82%AC	
01-2	2020-03-10	23:31:57	05	집단감염 우려	https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%91%EB%8B%A8%EA%B0%90%EC%97%BC%20%EC%9A%B0%EB%A0%A4	
01-2	2020-03-10	23:31:57	06	응급실 폐쇄	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%91%EA%B8%89%EC%8B%A4%20%ED%8F%90%EC%87%84	
01-2	2020-03-10	23:31:57	07	마스크 매점매석	https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%8A%A4%ED%81%AC%20%EB%A7%A4%EC%A0%90%EB%A7%A4%EC%84%9D	
01-2	2020-03-10	23:31:57	08	전당원 투표	https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%84%EB%8B%B9%EC%9B%90%20%ED%88%AC%ED%91%9C	
01-2	2020-03-10	23:31:57	09	대우조선해양 3년 연속 흑자	https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EC%9A%B0%EC%A1%B0%EC%84%A0%ED%95%B4%EC%96%91%203%EB%85%84%20%EC%97%B0%EC%86%8D%20%ED%9D%91%EC%9E%90	
01-2	2020-03-10	23:31:57	10	류영준 카카오페이 대표	https://search.naver.com/search.naver?where=nexearch&query=%EB%A5%98%EC%98%81%EC%A4%80%20%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4%20%EB%8C%80%ED%91%9C	
01-3	2020-03-10	23:31:57	01	이성수 탁영준	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%84%B1%EC%88%98%20%ED%83%81%EC%98%81%EC%A4%80	
01-3	2020-03-10	23:31:57	02	우아한 모녀 차예련	https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EC%95%84%ED%95%9C%20%EB%AA%A8%EB%85%80%20%EC%B0%A8%EC%98%88%EB%A0%A8	
01-3	2020-03-10	23:31:57	03	손혁 키움 감독	https://search.naver.com/search.naver?where=nexearch&query=%EC%86%90%ED%98%81%20%ED%82%A4%EC%9B%80%20%EA%B0%90%EB%8F%85	
01-3	2020-03-10	23:31:57	04	코미디 대부	https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%AF%B8%EB%94%94%20%EB%8C%80%EB%B6%80	
01-3	2020-03-10	23:31:57	05	FA 고효준	https://search.naver.com/search.naver?where=nexearch&query=FA%20%EA%B3%A0%ED%9A%A8%EC%A4%80	
01-3	2020-03-10	23:31:57	06	앰비션 강찬용	https://search.naver.com/search.naver?where=nexearch&query=%EC%95%B0%EB%B9%84%EC%85%98%20%EA%B0%95%EC%B0%AC%EC%9A%A9	
01-3	2020-03-10	23:31:57	07	자니윤 별세	https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%90%EB%8B%88%EC%9C%A4%20%EB%B3%84%EC%84%B8	
01-3	2020-03-10	23:31:57	08	아무도 모른다 김서형	https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%AC%B4%EB%8F%84%20%EB%AA%A8%EB%A5%B8%EB%8B%A4%20%EA%B9%80%EC%84%9C%ED%98%95	
01-3	2020-03-10	23:31:57	09	미스터트롯 임영웅 편애 논란에	https://search.naver.com/search.naver?where=nexearch&query=%EB%AF%B8%EC%8A%A4%ED%84%B0%ED%8A%B8%EB%A1%AF%20%EC%9E%84%EC%98%81%EC%9B%85%20%ED%8E%B8%EC%95%A0%20%EB%85%BC%EB%9E%80%EC%97%90	
01-3	2020-03-10	23:31:57	10	셋째 시험관 시술 도전	https://search.naver.com/search.naver?where=nexearch&query=%EC%85%8B%EC%A7%B8%20%EC%8B%9C%ED%97%98%EA%B4%80%20%EC%8B%9C%EC%88%A0%20%EB%8F%84%EC%A0%84	
03	2020-03-10	23:31:57	01	ITZY(있지) "WANNABE" M/V	https://www.youtube.com/watch?v=fE2h3lGlOsk
03	2020-03-10	23:31:57	02	[풀버전] 스트레이트 82회 - 검찰총장 장모님의 수상한 소송 / 중소기업대통령 3선의 비밀	https://www.youtube.com/watch?v=ZWTLYWN0PZM
03	2020-03-10	23:31:57	03	[여의도튜브] "부탁해도 부족한데" 베트남 무모한 결정 삼성 "기가막혀"	https://www.youtube.com/watch?v=7oE2djWRzVc
03	2020-03-10	23:31:57	04	🤵[특별공개] 꿀보리들 어디서 꿀냄새 안나요?!🐝 죄다털어 남친 입히고픈 피오 옷장 대공개! | 마포멋쟁이	https://www.youtube.com/watch?v=P2daCC7zkkc
03	2020-03-10	23:31:57	05	미스터트롯 작은 음악회 콘서트 #주현미 #장윤정 #임영웅 #영탁 #김호중 #김수찬 #장민호	https://www.youtube.com/watch?v=NxD30Xb1qzA
03	2020-03-10	23:31:57	06	어린 여친의 갑작스런 혼전임신;; 고민이 태산입니다..ㅜㅜ [무엇이든 물어보살]	https://www.youtube.com/watch?v=-722jrcb80E
03	2020-03-10	23:31:57	07	기생충 삭제된 미공개 장면 총정리 (이대로 개봉했어도 소름이었겠는데?)	https://www.youtube.com/watch?v=z8eUohRgrTU
03	2020-03-10	23:31:57	08	미국 전쟁법 발동 예정!! 이제 아시아가 문제가 아닙니다...	https://www.youtube.com/watch?v=WbNHNNYD5H4
03	2020-03-10	23:31:57	09	M416 샀습니다. 한번 쏴볼게요 [배그 모바일]	https://www.youtube.com/watch?v=XZfy02uf7rU
03	2020-03-10	23:31:57	10	한국 조롱하던 베트남에게 일어난 일	https://www.youtube.com/watch?v=l8mvJwHKtRI
03	2020-03-10	23:31:57	11	[13회 예고] 두렵구나? 대표님이 나 좋아할까 봐… 〈이태원 클라쓰(Itaewon class)〉	https://www.youtube.com/watch?v=zicML3KeO4k
03	2020-03-10	23:31:57	12	누나랑 사귈래? 사건파일120. 누난 너 여자니까 | 고민 공소시효 [밍꼬발랄]	https://www.youtube.com/watch?v=pRepoyTtQeA
03	2020-03-10	23:31:57	13	[알릴레오 라이브 23회] 전지적 총선 시점 (20.03.10)	https://www.youtube.com/watch?v=CPDmRWlU4kE
03	2020-03-10	23:31:57	14	[골라봐야지]((존멋↗)) 눈빛으로 분위기 압도해버린 짜릿했던 엔딩, 이주영 클라쓰 #이태원클라쓰 #JTBC봐야지	https://www.youtube.com/watch?v=QcdRuDWr95g
03	2020-03-10	23:31:57	15	[류현진 하이라이트] 3월 10일 시범경기 탬파베이 전, 4.1이닝 4K 무실점 완벽한 피칭 '코리안 몬스터'!! / 류현진 두 번째 시범경기 스케치	https://www.youtube.com/watch?v=5p-A6MP3_Cc
03	2020-03-10	23:31:57	16	궁지에 몰린 아베총리가 결국 자신의 잘못을 자백한 상황 / 한국 잘못 건드렸다가 총리직 잃게 생겼다 [잡식왕]	https://www.youtube.com/watch?v=zlv_Hxl0IfA
03	2020-03-10	23:31:57	17	김형오 체제 "집단 반발?"...자유한국당 출신 당협위원장들의 엄포	https://www.youtube.com/watch?v=reJTeuQJ-zs
03	2020-03-10	23:31:57	18	미국이 한국에 긴급히 도움을 요청하자 일본이 크게 당황하는 이유 "전세계가 한국 노하우 공유시작, 일본은 한국 막아버려 망연자실"	https://www.youtube.com/watch?v=HLaj9bm8R3o
03	2020-03-10	23:31:57	19	[3/10]조세영,이근형,박시영,이택수,류밀희│김어준의 뉴스공장	https://www.youtube.com/watch?v=mIaZXTm8wBI
03	2020-03-10	23:31:57	20	중동의 차기 국왕이 한국인을 막지않고 극찬하는 놀라운 이유, 유럽최고 국가도 순식간에 "한국의 시스템 도입 완료"	https://www.youtube.com/watch?v=lkHu6NW30uI
03	2020-03-10	23:31:57	21	지오영 보니 갑툭튀 배철수! / 심층분석! 김형오 공천 뭐가 달랐나	https://www.youtube.com/watch?v=hlxI4DY35zo
03	2020-03-10	23:31:57	22	그냥 친구로 지낼까..?	https://www.youtube.com/watch?v=OC7HmcwauhU
03	2020-03-10	23:31:57	23	[EP.97](ENG)대빵을 이렇게까지 해야하나요?네 (feat. 선관위)	https://www.youtube.com/watch?v=eA6AMHFXofc
03	2020-03-10	23:31:57	24	검찰총장 장모의 '수상한' 투자…사위는 몰랐나 (2020.03.09/뉴스데스크/MBC)	https://www.youtube.com/watch?v=7KkAVfSg7u0
03	2020-03-10	23:31:57	25	“류현진 때문에 야구가 재밌다” 몬토요 감독의 개콘급 인터뷰 | DKTV	https://www.youtube.com/watch?v=Yxze-g49Y-8
03	2020-03-10	23:31:57	26	[뉴스라이브] 한풀 꺾인 확산세 속 서울 신도림동 콜센터 '무더기 확진' 비상 / YTN	https://www.youtube.com/watch?v=Qvq7bpMwsTk
03	2020-03-10	23:31:57	27	【 탬탬버린 】 - 아니 진짜 이번엔 노쇼아니에요;;	https://www.youtube.com/watch?v=AkEA_Bw3-aQ
03	2020-03-10	23:31:57	28	핫도그는 도대체 뭐하는 회사길래, 직원이 이렇게 많나요?	https://www.youtube.com/watch?v=cX1QJvVx9hE
03	2020-03-10	23:31:57	29	[TV조선 LIVE] 3월 10일 (화) 뉴스특보 - '서울 최대 감염' 구로 콜센터	https://www.youtube.com/watch?v=fIhFY3L5pqc
03	2020-03-10	23:31:57	30	WANNABE	https://www.youtube.com/watch?v=xgiN9zNZCuM
03	2020-03-10	23:31:57	31	웅동학원 재판서 조국 외삼촌 충격 증언! (진성호의 융단폭격)	https://www.youtube.com/watch?v=N2OLOLSlE-Y
03	2020-03-10	23:31:57	32	분노의 숟가락질.. 달고나 커피 만들기 [박막례 할머니]	https://www.youtube.com/watch?v=jEU3_rEMnQw
03	2020-03-10	23:31:57	33	치즈폭탄 돈까스 20피스와 크림스프 먹방 Korean mukbang eating show	https://www.youtube.com/watch?v=_Of8WCwfG2s
03	2020-03-10	23:31:57	34	美, 중국 분열 작전 본격 시동!	https://www.youtube.com/watch?v=5glvDsxnXow
03	2020-03-10	23:31:57	35	K리그를 점령하기 위해 군입대를 선택한 키 2M 영국인	https://www.youtube.com/watch?v=k6BC7Oi8EkQ
03	2020-03-10	23:31:57	36	[예고] 유재석의 눈물? 도대체 유퀴즈에 무슨일이? | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK EP.47	https://www.youtube.com/watch?v=waqoVRfrVLg
03	2020-03-10	23:31:57	37	웰킵스 마스크 아르바이트생에게 발생한 현재의 상황 [이슈왕]	https://www.youtube.com/watch?v=qOuapOfFYXE
03	2020-03-10	23:31:57	38	[장용진의 학익진] 검찰은 왜 신천지 압수수색을 안할까?	https://www.youtube.com/watch?v=cWG3XR89ErA
03	2020-03-10	23:31:57	39	Eminem - Godzilla ft. Juice WRLD (Dir. by _ColeBennett_)	https://www.youtube.com/watch?v=r_0JjYUe5jo
03	2020-03-10	23:31:57	40	'기립박수 이끌어 낸 에이스 본능' 류현진, 4.1이닝 4K 무실점 풀버전	https://www.youtube.com/watch?v=DnV4PrFzzxc
03	2020-03-10	23:31:57	41	이틀동안 물 1리터로 살 수 있다고???!!!! 어디 한번 버텨봐라 방해할테니까!!! ㅋㅋㅋㅋㅋ 자존심좀 제발 그만!!!ㅋㅋㅋㅋㅋㅋㅋ	https://www.youtube.com/watch?v=TxtGezjf6n4
03	2020-03-10	23:31:57	42	[풀영상] 코로나19 정부합동 외신브리핑 3/9(월)	https://www.youtube.com/watch?v=N84T4PtlrAY
03	2020-03-10	23:31:57	43	VICTON 빅톤 Howling (하울링) MV	https://www.youtube.com/watch?v=fPlcZsCOugA
03	2020-03-10	23:31:57	44	편의점에서 물건 뿌수고 바꿔달라는 진상 엄마...? ㅣ사이다썰	https://www.youtube.com/watch?v=PxmdP2YA_B0
03	2020-03-10	23:31:57	45	화요일 따따부따	https://www.youtube.com/watch?v=nDx1kyzTjJ8
03	2020-03-10	23:31:57	46	상식을 뛰어넘는 실적, 위기에 돋보이는 안전자산(?) 엔씨소프트	https://www.youtube.com/watch?v=A4THPfUNQic
03	2020-03-10	23:31:57	47	2020년 03월 10일 화요일 생방송	https://www.youtube.com/watch?v=T8L-_1cfmEI
03	2020-03-10	23:31:57	48	(일일뉴스) 박원순 책임져야!!! 서울도 우한 폐렴 확산!!! / 신의한수 20.03.10	https://www.youtube.com/watch?v=jYGeI1d98d8
03	2020-03-10	23:31:57	49	김여정이 어릴 때부터 어떤 사람인고 하니... [고영환]	https://www.youtube.com/watch?v=f24Uaci0qUY
03	2020-03-10	23:31:57	50	[주간맨유] 10경기 무패, 이건 맨유의 부활이다!! 맨유가 부활할 수 있었던 이유 3가지	https://www.youtube.com/watch?v=SRELC3xug8I
03	2020-03-10	23:31:57	51	【풀버전】 임영웅 vs 김수찬 - 울면서 후회하네 🔥미스터트롯 준결승 일대일 한 곡 대결🔥	https://www.youtube.com/watch?v=m5oJ6ab9J9w
03	2020-03-10	23:31:57	52	미스터트롯 김수찬 X 임영웅 [울면서 후회하네]	https://www.youtube.com/watch?v=fGe20zpQ1io
03	2020-03-10	23:31:57	53	※한'계란' 없는 위생관리※ 전국 각지 🥚들 총집합★ 방귀냄새도 훈제란 내 난다는 달걀 공장 알바 리뷰ㅣ워크맨 ep.41	https://www.youtube.com/watch?v=LHE7iumI5Fw
03	2020-03-10	23:31:57	54	[ENG/CHN/IND/JPN/LAS]🤵EP.1-1 민호, 피오의 극과극 옷장 대공개!! 할 건 다 하는 패.션.유.튜.버 | 마포멋쟁이 풀버전	https://www.youtube.com/watch?v=oEQdTw13pO0
03	2020-03-10	23:31:57	55	[#얘가왜여기있어] 방청객 없이 리얼극장을 어떻게 해요? 이렇게 합니다. 대환장 파티 레전드ㅋㅋㅋ (리얼극장 초이스) | #코미디빅리그 | #Diggle	https://www.youtube.com/watch?v=CT6fSOm51R4
03	2020-03-10	23:31:57	56	악마가 된다면?ㅋㅋㅋ(feat.급식왕 최고 악당은)	https://www.youtube.com/watch?v=rsrzUD6mLV8
03	2020-03-10	23:31:57	57	신천지 내부영상 단독 입수! '코로나 사태' 1달 전 이만희 총회장이 '버럭'하면 신도들은..."말해봐!!!"	https://www.youtube.com/watch?v=OOqdrCSEbv0
03	2020-03-10	23:31:57	58	집에 갇힌 평균 연령 24세 아이들(?)의 근황	https://www.youtube.com/watch?v=ET4a1zm1q7I
03	2020-03-10	23:31:57	59	BTS (방탄소년단) 'Black Swan' Official MV	https://www.youtube.com/watch?v=0lapF4DQPKQ
03	2020-03-10	23:31:57	60	김어준의 다스뵈이다 102회 시민플랫폼정당, 신천지 영생 그리고 도쿄올림픽 예언	https://www.youtube.com/watch?v=bLUw-2JX9gc
03	2020-03-10	23:31:57	61	미스터트롯 임영웅의 애잔한 가족이야기, 할머니 감격의 눈물..	https://www.youtube.com/watch?v=sBp4OHc3h3s
03	2020-03-10	23:31:57	62	[3/9]변상욱,우상호,박재형,우희종,최배근,호사카유지,류밀희│김어준의 뉴스공장	https://www.youtube.com/watch?v=BpQGij6AVY4
03	2020-03-10	23:31:57	63	조각난 짝사랑 & 전남친과의 조우 [총몇명의 사연낭독]	https://www.youtube.com/watch?v=ae0FhJ8G_VY
03	2020-03-10	23:31:57	64	[유시민의 알릴레오 53회 LIVE] D-40 도와줘요 유시민 (20.03.06)	https://www.youtube.com/watch?v=cklNE4P9y1I
03	2020-03-10	23:31:57	65	훈련사도 포기한 강아지 샤페이 또또 2부｜내 강아지의 공격성 The aggression of my dog	https://www.youtube.com/watch?v=UULaol26dIs
03	2020-03-10	23:31:57	66	[19/20 PL 29R] 맨유 vs 맨시티 H/L	https://www.youtube.com/watch?v=-C9vOGE79bI
03	2020-03-10	23:31:57	67	재이야 너 진짜 나 좋아해..? 이거 그냥 우결아니었어...?!?	https://www.youtube.com/watch?v=MlUckzumw7I
03	2020-03-10	23:31:57	68	박근혜 힘이 솟는 기세에 눌려 숨어야 할 운세 [류동학 인문명리학자]	https://www.youtube.com/watch?v=_SHkGPP0lcU
03	2020-03-10	23:31:57	69	으뜸이 식인종들에게 잡혔다?!?!?!?ㅋㅋㅋ(흔한남매)	https://www.youtube.com/watch?v=ezWtJuD2-Oo
03	2020-03-10	23:31:57	70	신혼부부가 진짜 사랑을 하게 되는 과정 [또한번 엔딩] - EP.09	https://www.youtube.com/watch?v=3WIOMVurPY8
03	2020-03-10	23:31:57	71	장제원 추미애에 일침 "장관된지 얼마나 됐다고 왜 이렇게 시끄러워"	https://www.youtube.com/watch?v=EO9O9iojrbU
03	2020-03-10	23:31:57	72	한국은 막고 일본은 안막았던 베트남 근황, "현재 전세계가 한국제품 달라는데, 일본의 예상치 못한 일까지 겪게된 베트남 현상황"	https://www.youtube.com/watch?v=7qJX0W3HjmY
03	2020-03-10	23:31:57	73	[스페셜] ※눈물 주의※ 레전드 걸그룹 씨야(See Ya)의 완전체 귀환 기념 '히트곡 모음.zip' 슈가맨3(SUGARMAN3)	https://www.youtube.com/watch?v=MsRnknymiaY
03	2020-03-10	23:31:57	74	[골라봐야지] ＂바..반갑다 허재야!＂ KBL 벌금 랭킹 투톱(?!) 서장훈&허재의 만남!!ㅋㅋ #아는형님 #JTBC봐야지	https://www.youtube.com/watch?v=PLnl4o62EnU
03	2020-03-10	23:31:57	75	NCT 127 엔시티 127 '영웅 (英雄; Kick It)' MV	https://www.youtube.com/watch?v=2OvyA2__Eas
03	2020-03-10	23:31:57	76	교촌치킨에서 햄버거ㅋㅋ 이건좀선넘었지	https://www.youtube.com/watch?v=mkCehrpG2xA
03	2020-03-10	23:31:57	77	유튜버한테 댓글 달았는데 답글 없을 때 유형ㅋㅋㅋㅋㅋ [밍꼬발랄]	https://www.youtube.com/watch?v=BhDqR23ScD4
03	2020-03-10	23:31:57	78	[뉴있저] '신천지 가족'이 직접 밝히는 현재 신도들 상황 / YTN	https://www.youtube.com/watch?v=fuCeNQXujYI
03	2020-03-10	23:31:57	79	옥중서신을 읽으며…김문수가 말하는 서신 (정규재 뉴스논평; 200304)	https://www.youtube.com/watch?v=YbwQwv3ddGE
03	2020-03-10	23:31:57	80	🎵Higher - 툴라🎵｜오프닝｜OP｜신비아파트 고스트볼 더블X : 6개의 예언｜투니버스	https://www.youtube.com/watch?v=9eoZIez4JHg
03	2020-03-10	23:31:57	81	한국이 코로나19 확진자 수 세계 2위인데, 왜 해외에서 칭찬하지?/스브스뉴스	https://www.youtube.com/watch?v=0iKzuYrhv1w
03	2020-03-10	23:31:57	82	추미애 답변 태도 논란…야당 의원들 "싸우러 나왔나" / SBS / 주영진의 뉴스브리핑	https://www.youtube.com/watch?v=_TnMrhjYgZg
03	2020-03-10	23:31:57	83	[여의도튜브] “두려움 없고... 韓 놀랄만큼 침착” 외신들 ‘감동 르포’	https://www.youtube.com/watch?v=U1nqKgh0B6g
03	2020-03-10	23:31:57	84	미리보는 임영웅 - 미스터트롯 결승전 나의인생곡은 ? 나훈아 vs 박우철 / 2곡 모두 사랑받는 노래지만, 결승전에선 오직 1곡만! 어떤 선택을 하느냐에따라  진선미가 결정됩니다.	https://www.youtube.com/watch?v=xYLzriiYWQo
03	2020-03-10	23:31:57	85	[BANGTAN BOMB] BTS ‘ON’ MV reaction - BTS (방탄소년단)	https://www.youtube.com/watch?v=Q2metvIQavo
03	2020-03-10	23:31:57	86	한식 밥상을 처음 경험한 영국인들의 반응?!? (영국애기 입맛에 최애 반찬은??)	https://www.youtube.com/watch?v=X2AtZH8OIT0
03	2020-03-10	23:31:57	87	윤정 엄마 무대 응원하는 도플갱어♡ [슈퍼맨이 돌아왔다/The Return of Superman] 20200301	https://www.youtube.com/watch?v=RI24cwPRFsQ
03	2020-03-10	23:31:57	88	변상욱 “김평화가 신천지 실세?"	https://www.youtube.com/watch?v=Dg6QpJsae68
03	2020-03-10	23:31:57	89	[3月의 무도] 과거의 나 정도는 가.볍.게 이길 줄 알았는데 무릎 꿇은 썰푼다 👊  "나vs나"  infinite challenge	https://www.youtube.com/watch?v=o4o4t18_TMg
03	2020-03-10	23:31:57	90	(다반뉴스) 황교안, 김형오 공천 바로 잡는다!!! / 신의한수 20.03.09	https://www.youtube.com/watch?v=WpghoScyl4c
03	2020-03-10	23:31:57	91	당신의 손에서 진이 탄생합니다_미스터트롯 11회 예고	https://www.youtube.com/watch?v=l07uLcMKu2E
03	2020-03-10	23:31:57	92	공감?	https://www.youtube.com/watch?v=-YuDxJ6w314
04	2020-03-10	23:31:57	01	반창고·젓가락·가림막.. 코로나에 아이디어로 맞서다	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EB%B0%98%EC%B0%BD%EA%B3%A0%C2%B7%EC%A0%93%EA%B0%80%EB%9D%BD%C2%B7%EA%B0%80%EB%A6%BC%EB%A7%89..%20%EC%BD%94%EB%A1%9C%EB%82%98%EC%97%90%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%B4%EB%A1%9C%20%EB%A7%9E%EC%84%9C%EB%8B%A4
04	2020-03-10	23:31:57	02	서울 코로나 확진자, 사흘 전 제주 여행..보건당국 '비상'	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%84%9C%EC%9A%B8%20%EC%BD%94%EB%A1%9C%EB%82%98%20%ED%99%95%EC%A7%84%EC%9E%90%2C%20%EC%82%AC%ED%9D%98%20%EC%A0%84%20%EC%A0%9C%EC%A3%BC%20%EC%97%AC%ED%96%89..%EB%B3%B4%EA%B1%B4%EB%8B%B9%EA%B5%AD%20%27%EB%B9%84%EC%83%81%27
04	2020-03-10	23:31:57	03	한국에 마스크 · 방호복 보낸다..중국, 다가온 이유?	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%ED%95%9C%EA%B5%AD%EC%97%90%20%EB%A7%88%EC%8A%A4%ED%81%AC%20%C2%B7%20%EB%B0%A9%ED%98%B8%EB%B3%B5%20%EB%B3%B4%EB%82%B8%EB%8B%A4..%EC%A4%91%EA%B5%AD%2C%20%EB%8B%A4%EA%B0%80%EC%98%A8%20%EC%9D%B4%EC%9C%A0%3F
04	2020-03-10	23:31:57	04	"확진 1만명 육박하는데"..각국 이탈리아에 뒤늦은 빗장	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%22%ED%99%95%EC%A7%84%201%EB%A7%8C%EB%AA%85%20%EC%9C%A1%EB%B0%95%ED%95%98%EB%8A%94%EB%8D%B0%22..%EA%B0%81%EA%B5%AD%20%EC%9D%B4%ED%83%88%EB%A6%AC%EC%95%84%EC%97%90%20%EB%92%A4%EB%8A%A6%EC%9D%80%20%EB%B9%97%EC%9E%A5
04	2020-03-10	23:31:57	05	박원순 "신천지, 오만하기 짝이 없다"..세무조사 착수	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EB%B0%95%EC%9B%90%EC%88%9C%20%22%EC%8B%A0%EC%B2%9C%EC%A7%80%2C%20%EC%98%A4%EB%A7%8C%ED%95%98%EA%B8%B0%20%EC%A7%9D%EC%9D%B4%20%EC%97%86%EB%8B%A4%22..%EC%84%B8%EB%AC%B4%EC%A1%B0%EC%82%AC%20%EC%B0%A9%EC%88%98
04	2020-03-10	23:31:57	06	[단독] 권영진 대구시장, 신천지 위장단체와 잦은 접촉 정황	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%5B%EB%8B%A8%EB%8F%85%5D%20%EA%B6%8C%EC%98%81%EC%A7%84%20%EB%8C%80%EA%B5%AC%EC%8B%9C%EC%9E%A5%2C%20%EC%8B%A0%EC%B2%9C%EC%A7%80%20%EC%9C%84%EC%9E%A5%EB%8B%A8%EC%B2%B4%EC%99%80%20%EC%9E%A6%EC%9D%80%20%EC%A0%91%EC%B4%89%20%EC%A0%95%ED%99%A9
