target	date	time	rank	title	contents	urls
04	2020-01-31	18:43:51	01	신종코로나 3번→6번→6번가족 연쇄감염..슈퍼전파자 나오나	(서울=연합뉴스) 김잔디 기자 = 국내에서 신종 코로나바이러스 감염증으로 확진된 세 번째 환자와 접촉해 감염된 여섯 번째 환자가 가족에게 바이러스를 전파한 것으로..	http://v.media.daum.net/v/2020013117032144004	2020-01-31	18:43:51	02	한국당 '8호 영입' 지체장애인 이종성씨.."민주당서 축하전화"	(서울=연합뉴스) 홍정규 이슬기 기자 = 자유한국당은 31일 4·15 총선의 8번째 영입 인재로 이종성(50) 한국지체장애인협회 사무총장을 발표했다. 한국당은 이..	http://v.media.daum.net/v/2020013116091733004	2020-01-31	18:43:51	03	손학규 '당대표 퇴진' 시사.. 바른미래당 의원들, 차기 지도부 물색	[경향신문] 바른미래당 손학규 대표가 31일 소속 의원들에게 적임자가 구해지는대로 대표직을 내려놓겠다는 뜻을 밝힌 것으로 전해졌다. 바른미래당 복수 관계자들에 따..	http://v.media.daum.net/v/2020013116321633804	2020-01-31	18:43:51	04	태광실업 박연차 회장 별세.."비공개 가족장 예정"(종합)	(김해=연합뉴스) 박정헌 기자 = 태광실업은 자사 창업주인 박연차 회장이 31일 오후 3시 병환으로 별세했다고 이날 밝혔다. 향년 75세. 태광실업에 따르면 지난..	http://v.media.daum.net/v/2020013116582427804	2020-01-31	18:43:51	05	[단독] 새벽 1시 공장 찾아 수백만장 현찰거래.. 마스크 사재기 실태	지난 29일 새벽 경기도 한 공장을 찾아 마스크 500만장을 매입했다는 한 중개상이 올린 마스크 박스 사진. 독자 제보.    [파이낸셜뉴스] 새벽 1시 경기도 ..	http://v.media.daum.net/v/2020013114332145104	2020-01-31	18:43:51	06	수원 어린이집 교사 7번 확진자 접촉..어린이집 잠정폐쇄	(수원=연합뉴스) 김인유 기자 = 경기 수원시의 한 시립어린이집 보육교사가 신종 코로나바이러스 국내 7번째 확진 환자와 접촉한 것이 확인돼 해당 어린이집이 2월 ..	http://v.media.daum.net/v/2020013115392221404	2020-01-31	18:43:51	07	4번 확진자와 동승 20대, 친구카드로 요금 결제해 관리대상 제외	(평택=연합뉴스) 최해민 기자 = 신종 코로나바이러스 감염증(신종코로나) 네 번째 확진자가 나온 경기 평택에서 그동안 관리 대상에 포함되지 않은 유증상자 1명이 ..	http://v.media.daum.net/v/2020013114521522704	2020-01-31	18:43:51	08	민주당 지지율 34%, 文정부 출범후 최저치..文대통령 지지율 41%[한국갤럽](종합)	(서울=연합뉴스) 차지연 기자 = 더불어민주당 지지도가 지난 2017년 5월 문재인 정부 출범 이후 최저치를 기록했다는 여론조사 결과가 31일 발표됐다. 한국갤럽..	http://v.media.daum.net/v/2020013117101965704	2020-01-31	18:43:51	09	불도저 윤석열의 '낯선 잔꾀'	[한겨레21] 청와대 선거개입 의혹 13명 기소… 내부회의 가장한 수사팀 ‘짬짜미 회의’ 윤석열 검찰총장이 ‘청와대 선거개입 의혹’ 관련자 13명의 무더기 기소를..	http://v.media.daum.net/v/2020013115013263404	2020-01-31	18:43:51	10	신종 코로나 '전과 후'.. 위성사진으로 본 中 우한	<병원> ‘우한 폐렴’의 강력한 전파력으로 인해 중국 전역이 공황 상태에 빠져들고 있다. 최후의 보루로 여겨졌던 시짱(티베트) 자치구에서조차 의심 환자가 발생하는..	http://v.media.daum.net/v/2020013114320839804	2020-01-31	18:43:51	11	신종코로나에 마스크 동나는데..미국은 "쓸필요 없다" 왜?	(서울=뉴스1) 권영미 기자 = 신종코로나바이러스 감염증(우한폐렴)의 위협에 각국 정부가 마스크 착용을 강조하고, 상점에서 마스크가 동나고 있지만 미국에서는 마스..	http://v.media.daum.net/v/2020013111494939804	2020-01-31	18:43:51	12	검찰 "정경심, 조국 민정수석 때 '강남 빌딩이 목표'라 말해"	(서울=연합뉴스) 고동욱 박형빈 기자 = 조국 전 장관이 민정수석으로 임명된 후 부인인 정경심 동양대 교수가 "내 목표는 강남에 빌딩을 사는 것"이라고 동생에게 ..	http://v.media.daum.net/v/2020013116062321304	2020-01-31	18:43:51	13	[단독]우한 전세기 승무원 "긴 기다림에도 누구 하나 짜증 안냈다"	━[단독 인터뷰] 우한 전세기 탑승 오중현 대한항공 객실승무원 “저랑 악수해도 괜찮으시겠어요?”31일 비행기에서 내린 후 모처에서 중앙일보와 인터뷰한 오중현(38..	http://v.media.daum.net/v/2020013115451641504	2020-01-31	18:43:51	14	마하 5이상 6세대 스텔스 전투기 개발, 소리 없는 경쟁 치열	[서울경제] 미국과 러시아 등이 음속 5배 이상의 극초음속 비행이 가능한 6세대 스텔스 전투기 개발에 나섰다. 일본은 대형 잠수정 등의 무인화에 주력하는 등 세계..	http://v.media.daum.net/v/2020013116462193704	2020-01-31	18:43:51	15	日, 후쿠시마 오염수 해양 방출로 가닥.."가장 현실적"	△후쿠시마 원전 사고로 방출된 오염수를 한차례 처리한 물을 보관하는 탱크 [사진=AFP제공][이데일리 정다슬 기자] 일본 정부가 31일 도쿄전력 후쿠시마 제1원자..	http://v.media.daum.net/v/2020013116314831804	2020-01-31	18:43:51	16	文대통령 "총리중심 신종코로나 비상 대응..대통령 일정도 수정"	(서울=연합뉴스) 임형섭 박경준 기자 = 문재인 대통령은 31일 신종 코로나바이러스 감염증 사태와 관련해 "국무총리 중심으로 내각의 비상한 대응이 필요하다"고 강..	http://v.media.daum.net/v/2020013116144756704	2020-01-31	18:43:51	17	인천 종합병원서 발목 골절 수술받은 고교생 숨져	(인천=연합뉴스) 홍현기 기자 = 인천 한 종합병원에서 발목 골절로 수술을 받은 고교생이 숨져 경찰이 수사에 나섰다. 31일 인천 미추홀경찰서에 따르면 이달 28..	http://v.media.daum.net/v/2020013110484524904	2020-01-31	18:43:51	18	이걸 어찌 당하랴, '미스터트롯' 시청률 30%도 꿈이 아니다	‘미스터트롯’의 무한질주, 직격탄 맞은 동시간대 프로그램들 [엔터미디어=정덕현] 이걸 어떻게 이길까 싶은 생각이 든다. 첫 방에 12.5%(닐슨 코리아) 시청률이..	http://v.media.daum.net/v/2020013110530941804	2020-01-31	18:43:51	19	우한 폐렴 최신 연구 보고서 "남성 환자 2배, 증상 발열·기침 순"	우한 폐렴(신종 코로나바이러스 감염증)이 여성보다 남성에서 감염률이 높다는 연구 결과가 발표됐다. 중국 우한시 진인탄 병원, 중국 자오퉁 대학 연구진은 우한에서 ..	http://v.media.daum.net/v/2020013115073289004	2020-01-31	18:43:51	20	"우한 교민 돕자" 귀국 첫날부터 아산에 이어진 온정	(아산=연합뉴스) 이재림 기자 = 신종 코로나바이러스 감염증(신종코로나) 진원지인 중국 후베이(湖北)성 우한(武漢)시에서 귀국해 격리 수용된 교민을 향한 온정의 ..	http://v.media.daum.net/v/2020013117502880404	2020-01-31	18:43:51	21	추미애 "윤석열 총장 검찰개혁 동참 약속..TF 꾸린다"(종합)	(서울=뉴스1) 윤수희 기자,박승희 기자 = 추미애 법무부장관이 "윤석열 검찰총장이 검찰 개혁에 동참하겠다고 첫 예방에서 분명히 약속했다"고 밝혔다. 현재 검찰 ..	http://v.media.daum.net/v/2020013115065987904	2020-01-31	18:43:51	22	황교안, 동안거 수행 중인 스님들 찾아 '합장'..불심잡기 행보	(서울=연합뉴스) 이슬기 기자 = 자유한국당 황교안 대표는 31일 경기 하남시 위례신도시의 천막 법당 상월선원(霜月禪院)에서 동안거(冬安居) 수행에 들어간 스님들..	http://v.media.daum.net/v/2020013117234203604	2020-01-31	18:43:51	23	'관내 확진자 발생 보고'..공문서 형식 가짜뉴스 퍼져	(수원=연합뉴스) 최종호 기자 = 신종 코로나바이러스 감염증이 확산하는 가운데 감염증 확진자가 추가 발생했다는 내용의 가짜뉴스가 퍼져 국민 불안과 혼란이 커지고 ..	http://v.media.daum.net/v/2020013116203484504	2020-01-31	18:43:51	24	우한에서 온 60대 여성, 전북에서 신종코로나 확진..8번째	[군산=뉴시스]고석중 기자 = 신종 코로나바이러스 감염증(우한 폐렴) 공포가 확산하는 가운데 전북 익산 원광대학교병원에 격리 중이던 A(62·여)씨가 31일 양성..	http://v.media.daum.net/v/2020013116524913804	2020-01-31	18:43:51	25	김문수, 자유통일당 대표 추대.."중도·타협으론 적화통일 못막아"	(서울=뉴스1) 이호승 기자,박정윤 기자 = 김문수 전 경기지사가 31일 자유통일당 중앙당 창당대회에서 초대 당 대표로 추대됐다. 김문수 대표는 이날 오후 서울 ..	http://v.media.daum.net/v/2020013116293120304	2020-01-31	18:43:51	26	진천 주민 "우한 형제님들, 환영합니다"..우한 교민 버스 인재개발원 도착	[경향신문] “사람 살기 좋은 ‘생거진천’에서 편안하게 지내다 가셔유~.” 31일 오후 1시쯤 충북 진천군 덕산읍 공무원인재개발원. 김포공항에서 우한 교민들을 태..	http://v.media.daum.net/v/2020013115510260604	2020-01-31	18:43:51	27	"'3번 신종코로나 확진자' 일산 스타벅스·본죽 다녀갔다"	[의정부=뉴시스] 이경환 기자 = 신종 코로나바이러스 감염증(우한 폐렴) '3번 확진자'가 다녀 간 경기 고양시의 방문지 2곳이 공개됐다. 그동안 고양 지역의 맘..	http://v.media.daum.net/v/2020013116204985304	2020-01-31	18:43:51	28	이란 미사일 공격 미군 뇌진탕 부상자 50명→64명으로 또 늘어	(서울=연합뉴스) 김성진 기자 = 미국 국방부가 이달 초 이라크 내 미군 주둔 기지에 대한 이란의 미사일 공격으로 인한 부상자 수를 50명에서 64명으로 또다시 ..	http://v.media.daum.net/v/2020013116290819404	2020-01-31	18:43:51	29	'신종코로나' 국내 확진환자 11명..4명은 '2·3차 감염'(종합2보)	(서울=연합뉴스) 강애란 기자 = 국내에서 신종 코로나바이러스 감염증 확진환자가 4명 추가 발생했다. 국내 확진환자는 11명으로 늘었다. 특히 확진자 가운데 4명..	http://v.media.daum.net/v/2020013117505081104	2020-01-31	18:43:51	30	"中, 사람간 전염 한달간 부정해 우한폐렴 확산키웠다"	중국 비롯한 각국 논문서 사람간 전염 가능성 제기 국내서는 무증상 감염 가능성 놓고 논쟁 신종 코로나바이러스 감염증(우한 폐렴)의 사람 간 전염 가능성이 이미 지..	http://v.media.daum.net/v/2020013114425082604	2020-01-31	18:43:51	31	신종코로나에 中경제 '흔들'..경제 주체 70% 내주까지 '셧다운'	(서울=연합뉴스) 김대호 기자 = 중국에서 신종 코로나바이러스 감염증(신종코로나)이 맹위를 떨치면서 10여개 성(省)과 도시가 춘제(春節·중국 설) 휴무기간을 다..	http://v.media.daum.net/v/2020013116584729104	2020-01-31	18:43:51	32	밤 12시, 이재성 집에서 피자, 떡볶이 파티가 열린 이유는? [GOAL LIVE]	[골닷컴, 킬] 정재은 기자= 이재성(27)이 기분 좋게 2019-20 2.분데스리가 후반기를 맞이했다. 새해 첫 경기 19라운드 다름슈타트전에서 어시스트를 기록..	http://v.media.daum.net/v/2020013112064611204	2020-01-31	18:43:51	33	신종코로나 6번 확진자 딸 부부 '미열'..검체 채취해 검사 중	(홍성=연합뉴스) 양영석 기자 = 신종 코로나바이러스 감염증(신종코로나) 6번째 확진자의 딸 부부가 미열 증상을 보여 보건당국이 바이러스 감염 검사를 진행 중이다..	http://v.media.daum.net/v/2020013118164149504	2020-01-31	18:43:51	34	신종코로나 8번째 확진환자, 군산서 병원→식당→대형마트 이동	(전주=연합뉴스) 임채두 기자 = 신종 코로나바이러스 감염증(신종코로나) 8번째 확진 환자가 귀국 후 병원과 식당, 대형마트 등을 돌아다닌 것으로 확인됐다. 31..	http://v.media.daum.net/v/2020013117122072404	2020-01-31	18:43:51	35	英 언론, 요렌테 판 토트넘 지적.. "손흥민 어떻게 잘했는지 떠올려봐"	(베스트 일레븐) 영국 언론 <메트로>가 ‘잘못된 이별’이라는 키워드 아래 ‘선수들을 팔아서 손해를 본 클럽들’을 짚었다. 그 클럽들의 명단엔 토트넘 홋스퍼도 포..	http://v.media.daum.net/v/2020013110481422404	2020-01-31	18:43:51	36	신종코로나 '3번 확진자' 일산에서 죽집·커피숍도 방문	(수원=연합뉴스) 이우성 기자 = 국내에서 처음으로 신종 코로나바이러스 감염증 '2차 감염증'으로 확진된 여섯 번째 환자의 접촉자로 밝혀진 세 번째 환자(3번 환..	http://v.media.daum.net/v/2020013115070188104	2020-01-31	18:43:51	37	'우한 탈출' 교민 350명, 아산·진천서 2주 격리생활 돌입	(진천=뉴스1) 송근섭 기자,박태성 기자,김용빈 기자 = 신종 코로나바이러스 감염증이 발생한 중국 후베이성 우한을 떠나온 교민 350명이 31일부터 2주간의 격리..	http://v.media.daum.net/v/2020013115502457804	2020-01-31	18:43:51	38	'우리가 아산이다.' 우한 교민 환영 캠페인 눈길	충북 진천과 충남 아산이 중국 우한 교민을 임시 격리할 지역으로 결정되자 일부 주민들이 격리시설의 입구를 막고 시위를 하는 등 반발이 거셌다. 반면 사회관계망서비..	http://v.media.daum.net/v/2020013115532768604	2020-01-31	18:43:51	39	120다산콜센터 가보니.."콘서트 취소시켜달라", "코로나 심각한데 상담원 왜 침착" 등 황당전화도	[서울신문]　“좋아하는 가수 콘서트를 예매해놨는데 신종 코로나 바이러스때문에 취소 안 되게 해주세요.” 　“사람들도 많이 모이는데 콘서트 가기 찝찝하잖아요. 콘서..	http://v.media.daum.net/v/2020013115561078004	2020-01-31	18:43:51	40	미, 신종코로나도 무섭지만..올 겨울 독감으로 8천200명 사망	(서울=연합뉴스) 김성진 기자 = 신종 코로나바이러스 감염증에 대한 공포가 세계를 휩쓸고 있지만, 미국에서는 인플루엔자(독감)가 현재로써는 훨씬 더 치명적인 것으..	http://v.media.daum.net/v/2020013116031611504	2020-01-31	18:43:51	41	"중고 무기 기부할때 최신형도 덤으로" 방산수출 마중물 전략	━Focus 인사이드 2018년 10월 11일, 제주 해군기지에서 13개국 함정이 참가한 국제관함식이 열렸다. 관함식에는 미 해군 항공모함 로널드 레이건함을 포함..	http://v.media.daum.net/v/2020013115082293904	2020-01-31	18:43:51	42	전세기 없는 아프리카 유학생 5천명, 우한에 방치돼	(서울=뉴스1) 박혜연 기자 = 우리나라를 비롯해 일본과 미국, 프랑스, 독일 등 많은 국가들이 신종 코로나바이러스의 발병지인 중국 후베이(湖北)성 우한(武漢)에..	http://v.media.daum.net/v/2020013116535316604	2020-01-31	18:43:51	43	'나혼산' 박나래 할아버지, 통통해진 손녀에 당황[오늘TV]	[뉴스엔 박아름 기자] 유쾌한 가족들과 함께하는 박나래의 고향 방문기가 공개된다. 1월31일 방송될 MBC ‘나 혼자 산다’ 331회에서는 일일 매니저 할아버지와..	http://v.media.daum.net/v/2020013113350038604	2020-01-31	18:43:51	44	전원주 "손녀 임지수, 날 닮아 예쁘고 부지런하고 똑똑해" 자랑	[뉴스엔 박소희 기자] 배우 전원주가 손녀 자랑에 푹 빠졌다. 1월 31일 방송된 KBS 1TV '아침마당'에서 전원주는 손녀 임지수와 함께 출연했다. 이날 MC..	http://v.media.daum.net/v/2020013109022175104	2020-01-31	18:43:51	45	춘천 아파트 공사장서 불발탄 발견..군 당국 안전 처리	(춘천=연합뉴스) 박영서 기자 = 31일 강원 춘천시 한 아파트 공사 현장에서 불발탄이 발견돼 군 당국이 안전하게 처리했다. 공군 제8전투비행단은 이날 낮 12시..	http://v.media.daum.net/v/2020013117501279704	2020-01-31	18:43:51	46	'온정은 없다' LG, '폭행' 배재준 '무기한 자격 정지' [오피셜]	[OSEN=한용섭 기자] LG 트윈스는 '폭행' 사건을 일으킨 투수 배재준에게 구단 자체 중징계를 내렸다. 앞서 KBO 상벌위원회는 배재준에게 출장정지 40경기,..	http://v.media.daum.net/v/2020013118004010904	2020-01-31	18:43:51	47	백종원의 진짜 '비법', 그건 '레시피'가 아니었다	[오마이뉴스 김종성 기자] ▲  <백종원의 골목식당>의 한 장면    ⓒ SBS  처음에는 감자탕집이 가장 큰 문제라고 생각했다. 엄마와 아들이 함께 운영하고 있..	http://v.media.daum.net/v/2020013109390335504	2020-01-31	18:43:51	48	윤석열, 인사이동하는 검사 다독여.."검사 일, 늘 힘들다"	(서울=연합뉴스) 임수정 기자 = 윤석열 검찰총장이 31일 "법과 원칙을 지켜나가기 위해서는 그에 대한 저항도 있기 마련"이라며 "어려움을 잘 헤쳐나가면서 원칙을..	http://v.media.daum.net/v/2020013114572845504	2020-01-31	18:43:51	49	하정우 "1억 관객 돌파, 운이 좋았다..관객·제작진에 감사"	[SBS funE | 김지혜 기자] 배우 하정우가 한국 영화배우 흥행 파워 1위에 오른 겸손한 소감을 밝혔다. 30일 오후 서울 삼청동에서 영화 '클로젯' 개봉을..	http://v.media.daum.net/v/2020013115091096504	2020-01-31	18:43:51	50	외교부 "우한 추가 전세기 1대 오늘 밤 출발 확정"	(서울=연합뉴스) 정아란 기자 = 신종 코로나바이러스 감염증 발원지인 중국 후베이(湖北)성 우한(武漢)과 인근 지역 체류 한국인을 추가로 국내로 데려오기 위한 전..	http://v.media.daum.net/v/2020013116251605004	2020-01-31	18:43:51	51	 세자매와 함께 구출된 '반짝이'	@@@	http://v.media.daum.net/v/2020013118214163704	2020-01-31	18:43:51	52	 추운 도시를 걸었다 / 배정한	@@@	http://v.media.daum.net/v/2020013118192357404	2020-01-31	18:44:18	01	신종코로나 3번→6번→6번가족 연쇄감염..슈퍼전파자 나오나	(서울=연합뉴스) 김잔디 기자 = 국내에서 신종 코로나바이러스 감염증으로 확진된 세 번째 환자와 접촉해 감염된 여섯 번째 환자가 가족에게 바이러스를 전파한 것으로..	http://v.media.daum.net/v/20200131170321440
04	2020-01-31	18:44:18	02	한국당 '8호 영입' 지체장애인 이종성씨.."민주당서 축하전화"	(서울=연합뉴스) 홍정규 이슬기 기자 = 자유한국당은 31일 4·15 총선의 8번째 영입 인재로 이종성(50) 한국지체장애인협회 사무총장을 발표했다. 한국당은 이..	http://v.media.daum.net/v/20200131160917330
04	2020-01-31	18:44:18	03	손학규 '당대표 퇴진' 시사.. 바른미래당 의원들, 차기 지도부 물색	[경향신문] 바른미래당 손학규 대표가 31일 소속 의원들에게 적임자가 구해지는대로 대표직을 내려놓겠다는 뜻을 밝힌 것으로 전해졌다. 바른미래당 복수 관계자들에 따..	http://v.media.daum.net/v/20200131163216338
04	2020-01-31	18:44:18	04	태광실업 박연차 회장 별세.."비공개 가족장 예정"(종합)	(김해=연합뉴스) 박정헌 기자 = 태광실업은 자사 창업주인 박연차 회장이 31일 오후 3시 병환으로 별세했다고 이날 밝혔다. 향년 75세. 태광실업에 따르면 지난..	http://v.media.daum.net/v/20200131165824278
04	2020-01-31	18:44:18	05	[단독] 새벽 1시 공장 찾아 수백만장 현찰거래.. 마스크 사재기 실태	지난 29일 새벽 경기도 한 공장을 찾아 마스크 500만장을 매입했다는 한 중개상이 올린 마스크 박스 사진. 독자 제보.    [파이낸셜뉴스] 새벽 1시 경기도 ..	http://v.media.daum.net/v/20200131143321451
04	2020-01-31	18:44:18	06	수원 어린이집 교사 7번 확진자 접촉..어린이집 잠정폐쇄	(수원=연합뉴스) 김인유 기자 = 경기 수원시의 한 시립어린이집 보육교사가 신종 코로나바이러스 국내 7번째 확진 환자와 접촉한 것이 확인돼 해당 어린이집이 2월 ..	http://v.media.daum.net/v/20200131153922214
04	2020-01-31	18:44:18	07	4번 확진자와 동승 20대, 친구카드로 요금 결제해 관리대상 제외	(평택=연합뉴스) 최해민 기자 = 신종 코로나바이러스 감염증(신종코로나) 네 번째 확진자가 나온 경기 평택에서 그동안 관리 대상에 포함되지 않은 유증상자 1명이 ..	http://v.media.daum.net/v/20200131145215227
04	2020-01-31	18:44:18	08	민주당 지지율 34%, 文정부 출범후 최저치..文대통령 지지율 41%[한국갤럽](종합)	(서울=연합뉴스) 차지연 기자 = 더불어민주당 지지도가 지난 2017년 5월 문재인 정부 출범 이후 최저치를 기록했다는 여론조사 결과가 31일 발표됐다. 한국갤럽..	http://v.media.daum.net/v/20200131171019657
04	2020-01-31	18:44:18	09	불도저 윤석열의 '낯선 잔꾀'	[한겨레21] 청와대 선거개입 의혹 13명 기소… 내부회의 가장한 수사팀 ‘짬짜미 회의’ 윤석열 검찰총장이 ‘청와대 선거개입 의혹’ 관련자 13명의 무더기 기소를..	http://v.media.daum.net/v/20200131150132634
04	2020-01-31	18:44:18	10	신종 코로나 '전과 후'.. 위성사진으로 본 中 우한	<병원> ‘우한 폐렴’의 강력한 전파력으로 인해 중국 전역이 공황 상태에 빠져들고 있다. 최후의 보루로 여겨졌던 시짱(티베트) 자치구에서조차 의심 환자가 발생하는..	http://v.media.daum.net/v/20200131143208398
