target	date	time	rank	keyword
01	2020-01-27	06:43:25	1	코비 브라이언트
01	2020-01-27	06:43:25	2	한국 사우디
01	2020-01-27	06:43:25	3	제주공항
01	2020-01-27	06:43:25	4	kobe bryant
01	2020-01-27	06:43:25	5	르브론제임스
01	2020-01-27	06:43:25	6	nba
01	2020-01-27	06:43:25	7	이라크
01	2020-01-27	06:43:25	8	2020년 도쿄올림픽 축구 결승
01	2020-01-27	06:43:25	9	코로나 바이러스 증상
01	2020-01-27	06:43:25	10	레알마드리드
01	2020-01-27	06:43:25	11	유벤투스
01	2020-01-27	06:43:25	12	슈퍼맨이돌아왔다
01	2020-01-27	06:43:25	13	명지병원
01	2020-01-27	06:43:25	14	실시간검색어
01	2020-01-27	06:43:25	15	청와대 국민청원
01	2020-01-27	06:43:25	16	개리
01	2020-01-27	06:43:25	17	원두재
01	2020-01-27	06:43:25	18	제주 날씨
01	2020-01-27	06:43:25	19	태풍
01	2020-01-27	06:43:25	20	중국인 입국금지
01	2020-01-27	07:43:25	1	코비 브라이언트
01	2020-01-27	07:43:25	2	코비 브라이언트 사망
01	2020-01-27	07:43:25	3	제주공항
01	2020-01-27	07:43:25	4	영산도
01	2020-01-27	07:43:25	5	2020년 도쿄올림픽 축구 결승
01	2020-01-27	07:43:25	6	한국 사우디
01	2020-01-27	07:43:25	7	축구
01	2020-01-27	07:43:25	8	명지병원
01	2020-01-27	07:43:25	9	르브론제임스
01	2020-01-27	07:43:25	10	유벤투스
01	2020-01-27	07:43:25	11	김문호
01	2020-01-27	07:43:25	12	마이클 조던
01	2020-01-27	07:43:25	13	미운우리새끼
01	2020-01-27	07:43:25	14	kobe bryant
01	2020-01-27	07:43:25	15	레알마드리드
01	2020-01-27	07:43:25	16	주아민
01	2020-01-27	07:43:25	17	개리
01	2020-01-27	07:43:25	18	원두재
01	2020-01-27	07:43:25	19	오늘 일출시간
01	2020-01-27	07:43:25	20	슈퍼맨이돌아왔다
01	2020-01-27	08:43:25	1	코비 브라이언트
01	2020-01-27	08:43:25	2	2020년 도쿄올림픽 축구 결승
01	2020-01-27	08:43:25	3	이부진
01	2020-01-27	08:43:25	4	한국 사우디
01	2020-01-27	08:43:25	5	개리
01	2020-01-27	08:43:25	6	김문호
01	2020-01-27	08:43:25	7	마이클 조던
01	2020-01-27	08:43:25	8	미운우리새끼
01	2020-01-27	08:43:25	9	나쁜사랑
01	2020-01-27	08:43:25	10	인간극장
01	2020-01-27	08:43:25	11	장나라 나이
01	2020-01-27	08:43:25	12	르브론제임스
01	2020-01-27	08:43:25	13	명지병원
01	2020-01-27	08:43:25	14	원두재
01	2020-01-27	08:43:25	15	슈퍼맨이돌아왔다
01	2020-01-27	08:43:25	16	kobe bryant
01	2020-01-27	08:43:25	17	아빠본색
01	2020-01-27	08:43:25	18	소유진
01	2020-01-27	08:43:25	19	끼리끼리
01	2020-01-27	08:43:25	20	손남목
01	2020-01-27	09:43:25	1	코비 브라이언트
01	2020-01-27	09:43:25	2	이부진
01	2020-01-27	09:43:25	3	2020년 도쿄올림픽 축구 결승
01	2020-01-27	09:43:25	4	크리스티나
01	2020-01-27	09:43:25	5	한국 사우디
01	2020-01-27	09:43:25	6	김문호
01	2020-01-27	09:43:25	7	2020 그래미
01	2020-01-27	09:43:25	8	르브론제임스
01	2020-01-27	09:43:25	9	개리
01	2020-01-27	09:43:25	10	끼리끼리
01	2020-01-27	09:43:25	11	이성민
01	2020-01-27	09:43:25	12	중용 뜻
01	2020-01-27	09:43:25	13	미운우리새끼
01	2020-01-27	09:43:25	14	rip
01	2020-01-27	09:43:25	15	핑거게임
01	2020-01-27	09:43:25	16	손남목
01	2020-01-27	09:43:25	17	kobe bryant
01	2020-01-27	09:43:25	18	명지병원
01	2020-01-27	09:43:25	19	글라디스
01	2020-01-27	09:43:25	20	임승대
01	2020-01-27	10:43:25	1	코비 브라이언트
01	2020-01-27	10:43:25	2	협녀 칼의기억
01	2020-01-27	10:43:25	3	박종진
01	2020-01-27	10:43:25	4	이부진
01	2020-01-27	10:43:25	5	코비 브라이언트 딸
01	2020-01-27	10:43:25	6	2020 그래미
01	2020-01-27	10:43:25	7	제주공항
01	2020-01-27	10:43:25	8	이어령
01	2020-01-27	10:43:25	9	마이클 조던
01	2020-01-27	10:43:25	10	공부가 머니
01	2020-01-27	10:43:25	11	rip
01	2020-01-27	10:43:25	12	개리
01	2020-01-27	10:43:25	13	비행기 타고 가요2
01	2020-01-27	10:43:25	14	정희경
01	2020-01-27	10:43:25	15	르브론제임스
01	2020-01-27	10:43:25	16	끼리끼리
01	2020-01-27	10:43:25	17	2020년 도쿄올림픽 축구 결승
01	2020-01-27	10:43:25	18	비엔티안
01	2020-01-27	10:43:25	19	아빠본색
01	2020-01-27	10:43:25	20	음문석 나이
01	2020-01-27	11:43:25	1	코비 브라이언트
01	2020-01-27	11:43:25	2	협녀 칼의기억
01	2020-01-27	11:43:25	3	이부진
01	2020-01-27	11:43:25	4	2020 그래미 방탄
01	2020-01-27	11:43:25	5	아리아나 그란데
01	2020-01-27	11:43:25	6	위대한 쇼맨
01	2020-01-27	11:43:25	7	법륜스님
01	2020-01-27	11:43:25	8	카밀라 카베요
01	2020-01-27	11:43:25	9	제주공항
01	2020-01-27	11:43:25	10	쥬비스
01	2020-01-27	11:43:25	11	마이클 조던
01	2020-01-27	11:43:25	12	안현모
01	2020-01-27	11:43:25	13	어셔
01	2020-01-27	11:43:25	14	송가인 나이
01	2020-01-27	11:43:25	15	rip
01	2020-01-27	11:43:25	16	개리
01	2020-01-27	11:43:25	17	송가인 콘서트
01	2020-01-27	11:43:25	18	산사나무열매
01	2020-01-27	11:43:25	19	국가부도의 날
01	2020-01-27	11:43:25	20	르브론제임스
01	2020-01-27	12:43:25	1	코비 브라이언트
01	2020-01-27	12:43:25	2	협녀 칼의기억
01	2020-01-27	12:43:25	3	이부진
01	2020-01-27	12:43:25	4	덕구
01	2020-01-27	12:43:25	5	2020 그래미 방탄
01	2020-01-27	12:43:25	6	위대한 쇼맨
01	2020-01-27	12:43:25	7	4번째 확진자
01	2020-01-27	12:43:25	8	빌리 아일리시
01	2020-01-27	12:43:25	9	나태주
01	2020-01-27	12:43:25	10	제주공항
01	2020-01-27	12:43:25	11	복면가왕 떡국
01	2020-01-27	12:43:25	12	국가부도의 날
01	2020-01-27	12:43:25	13	안현모
01	2020-01-27	12:43:25	14	릴 나스 엑스
01	2020-01-27	12:43:25	15	쥬비스
01	2020-01-27	12:43:25	16	김수찬
01	2020-01-27	12:43:25	17	데미 로바토
01	2020-01-27	12:43:25	18	rip
01	2020-01-27	12:43:25	19	장민호
01	2020-01-27	12:43:25	20	에어로스미스
01	2020-01-27	13:43:25	1	코비 브라이언트
01	2020-01-27	13:43:25	2	덕구
01	2020-01-27	13:43:25	3	기방도령
01	2020-01-27	13:43:25	4	이부진
01	2020-01-27	13:43:25	5	미스터트롯 삼식이 JK김동욱
01	2020-01-27	13:43:25	6	복면가왕 최불암
01	2020-01-27	13:43:25	7	정승제
01	2020-01-27	13:43:25	8	돈
01	2020-01-27	13:43:25	9	2020 그래미 방탄
01	2020-01-27	13:43:25	10	삼식이
01	2020-01-27	13:43:25	11	복면가왕
01	2020-01-27	13:43:25	12	jk김동욱
01	2020-01-27	13:43:25	13	영화 돈
01	2020-01-27	13:43:25	14	버블시스터즈
01	2020-01-27	13:43:25	15	4번째 확진자
01	2020-01-27	13:43:25	16	영화 1987
01	2020-01-27	13:43:25	17	이대원
01	2020-01-27	13:43:25	18	제주공항
01	2020-01-27	13:43:25	19	류지광
01	2020-01-27	13:43:25	20	1987
01	2020-01-27	14:43:25	1	코비 브라이언트
01	2020-01-27	14:43:25	2	기방도령
01	2020-01-27	14:43:25	3	바디오브라이즈
