target	date	time	rank	keyword	urls
03	2020-03-04	08:18:18	38	정부 때리면서 신천지엔 침묵…미래통합당 '역풍'	https://www.youtube.com/watch?v=p8bh-5gqp14
03	2020-03-04	08:18:18	39	박근혜 시계차고 큰절 두번한 신천지 이만희 회장 기자회견 현장 [원본]	https://www.youtube.com/watch?v=YiGEAWdeNlY
03	2020-03-04	08:18:18	40	응원하는유형ㅋㅋㅋ (feat.식빵 언니)	https://www.youtube.com/watch?v=gcx6zQlYmUk
03	2020-03-04	08:18:18	41	3월 3일 10시 정규재의 텐텐뉴스	https://www.youtube.com/watch?v=ZEBSOSE1lvw
03	2020-03-04	08:18:18	42	[생중계] '코로나19' 특별방송-신천지 이만희 총회장 긴급 기자회견/정부 중앙방역대책본부 정례 브리핑/국회 대정부질문	https://www.youtube.com/watch?v=tyeDg0RoSaA
03	2020-03-04	08:18:18	43	돈을 엄청 모을수 있는 14가지 방법. 천원으로 살아남기!	https://www.youtube.com/watch?v=NyOamniibHE
03	2020-03-04	08:18:18	44	[여의도튜브] 이기적인 트럼프 함부로 韓 막지 못하는 결정적 이유	https://www.youtube.com/watch?v=Z6VQ45DOscU
03	2020-03-04	08:18:18	45	추미애에 발끈한 대구 주호영 "들어가십쇼"..끝까지 답변하는 추미애	https://www.youtube.com/watch?v=DDJVpue6ijA
03	2020-03-04	08:18:18	46	[라리가 26R] 레알 마드리드 vs 바르셀로나 H/L	https://www.youtube.com/watch?v=YLhge4T1MUU
03	2020-03-04	08:18:18	47	[LIVE MUG] 이만희 신천지 총회장, 긴급 기자회견 현장 / 비디오머그	https://www.youtube.com/watch?v=JqQ5V5hPVfw
03	2020-03-04	08:18:18	48	[세계는 그리고 우리는] 박근혜 시계, 답변 코치까지.. 웃지 못할 ‘촌극’ 쏟아낸 이만희 기자회견 - 조믿음 & 권지연	https://www.youtube.com/watch?v=Wo9O443v5qE
03	2020-03-04	08:18:18	49	독일언론이 한국의 행동에 크게 놀라며 대서특필한 이유 "독일 이러는것 처음봄 동시에 한국에 관심폭발한 상황"	https://www.youtube.com/watch?v=pUc5VE56dcc
03	2020-03-04	08:18:18	50	여자친구가 이상합니다... l 상황극에 미친 여자친구 l 오킹TV	https://www.youtube.com/watch?v=TCBiZrszJdM
03	2020-03-04	08:18:18	51	【풀버전】 임영웅 - 보랏빛 엽서 🔥미스터트롯 준결승 레전드미션🔥	https://www.youtube.com/watch?v=W7zINNUI008
03	2020-03-04	08:18:18	52	미스터트롯 임영웅 어느60대노부부의 이야기	https://www.youtube.com/watch?v=iB8o1zv4zWw
03	2020-03-04	08:18:18	53	BTS (방탄소년단) 'ON' Kinetic Manifesto Film : Come Prima	https://www.youtube.com/watch?v=gwMa6gpoE9I
03	2020-03-04	08:18:18	54	[스페셜] ※눈물 주의※ 레전드 걸그룹 씨야(See Ya)의 완전체 귀환 기념 '히트곡 모음.zip' 슈가맨3(SUGARMAN3)	https://www.youtube.com/watch?v=MsRnknymiaY
03	2020-03-04	08:18:18	55	BTS Performs "ON" at Grand Central Terminal for The Tonight Show	https://www.youtube.com/watch?v=MZh-w2nysuI
03	2020-03-04	08:18:18	56	'COMEBACK' 전 세계 홀린 '방탄소년단'의 'ON' 무대	https://www.youtube.com/watch?v=e9C1WWiAdgo
03	2020-03-04	08:18:18	57	[쿠퍼네 가족] 성교육은 나빠!	https://www.youtube.com/watch?v=S_tyNjqA700
03	2020-03-04	08:18:18	58	김어준의 다스뵈이다 101회 50억, 신천지 그리고 파괴적 비례정당	https://www.youtube.com/watch?v=XoKlvxmN3ME
03	2020-03-04	08:18:18	59	최후의 7인이 공개됩니다_미스터트롯 10회 예고	https://www.youtube.com/watch?v=3zVsEFz4k-4
03	2020-03-04	08:18:18	60	[CHOREOGRAPHY] BTS (방탄소년단) ‘ON’ Dance Practice	https://www.youtube.com/watch?v=VkuEzN8IS_o
03	2020-03-04	08:18:18	61	다시보는 '신천지의 수상한 비밀'	https://www.youtube.com/watch?v=kQ7-dtjI2kc
03	2020-03-04	08:18:18	62	루시퍼 vs 부락토스 [총몇명 스토리]	https://www.youtube.com/watch?v=4iqJ9LUBXDc
03	2020-03-04	08:18:18	63	BTS Carpool Karaoke	https://www.youtube.com/watch?v=T4x7sDevVTY
03	2020-03-04	08:18:18	64	[LIVE 퀴즈쇼] ♥상JOB것을 찾습니다♥ 결방으로 뇌물 공세하는 특별 라이브!!	https://www.youtube.com/watch?v=z2ZUYkLjCDo
03	2020-03-04	08:18:18	65	마지막화) 5분 만에 전남친한테 최고의 복수하는 법 [엑스엑스(XX)] - EP.10	https://www.youtube.com/watch?v=EIFcWjnUhIw
03	2020-03-04	08:18:18	66	신천지 이만희 교주가 세우려던 그들만의 왕국 / 계룡 향적산 매매의 배후는 신천지 인가? - 대전MBC 시사플러스 2013 0703	https://www.youtube.com/watch?v=fFaA_4s3IxA
03	2020-03-04	08:18:18	67	터키아이스크림 아저씨 VS 복싱 챔피언 누가 더 빠를까? ㅋㅋㅋㅋㅋㅋㅋㅋ	https://www.youtube.com/watch?v=UcAedwqAkF0
03	2020-03-04	08:18:18	68	[Ep.94-95] (ENG CC) 댄스천재 펭수 vs 임문식이 댄.스.배.틀	https://www.youtube.com/watch?v=m2aCuC-LU2E
03	2020-03-04	08:18:18	69	반복되는 개학식 | 밍꼬박스-댓글 편 [밍꼬발랄]	https://www.youtube.com/watch?v=XdFruKzHYtQ
03	2020-03-04	08:18:18	70	신천지 파이터가 말하는 신천지가 정체를 숨기는 이유	https://www.youtube.com/watch?v=tPdrz99MCkE
03	2020-03-04	08:18:18	71	황교안 "문 대통령, 국민께 사죄하라…그것이 최소한의 도리" / 연합뉴스 (Yonhapnews)	https://www.youtube.com/watch?v=SBvD9-pLIz4
03	2020-03-04	08:18:18	72	(일일뉴스) 차이나게이트, 중국이 한국 여론을 조작하고 있다!!! / 신의한수 20.03.02	https://www.youtube.com/watch?v=u-FdTISfVdo
03	2020-03-04	08:18:18	73	영국 호텔 직원이 '동양인'이라고 무시하자 그냥 호텔을 사버리는 싱가폴 1위 부자 ㅋㅋ	https://www.youtube.com/watch?v=jn5FXnZQivo
03	2020-03-04	08:18:18	74	[유시민의 알릴레오 52회] 내가 국회의원이 될 상인가 - 윤건영 전 청와대 국정기획상황실장	https://www.youtube.com/watch?v=_vQn4xIGXQk
03	2020-03-04	08:18:18	75	제이름으로 치킨을 만드시겠다구요?	https://www.youtube.com/watch?v=-mLU8KP-8Gc
03	2020-03-04	08:18:18	76	[K-Choreo 8K] 방탄소년단 직캠 'ON' (BTS Choreography) l @MusicBank 200228	https://www.youtube.com/watch?v=H98eBtKh8pg
03	2020-03-04	08:18:18	77	내 귀를 의심	https://www.youtube.com/watch?v=A-8mDYjOALo
03	2020-03-04	08:18:18	78	칙칙폭폭🚂 지옥행 열차가 출발했습니다😈 [시켜서 한다! 오늘부터 운동뚱] 1회	https://www.youtube.com/watch?v=-End9p6iqGE
03	2020-03-04	08:18:18	79	[234회][슈퍼전파 신천지 추적!]#1	https://www.youtube.com/watch?v=zS7XGbbXXAU
03	2020-03-04	08:18:18	80	[Right Now] 현장영상_신천지 이만희 총회장 "신천지 대표로서 국민께 진심으로 사죄"	https://www.youtube.com/watch?v=9hl6RlAF4WI
03	2020-03-04	08:18:18	81	24시간 굶고 쓰러지기 직전에 피자 먹방 ㅋㅋㅋㅋㅋ [맛도리 5-3]	https://www.youtube.com/watch?v=KYKfsSNntOA
03	2020-03-04	08:18:18	82	Adele - Rolling in the Deep 마인크래프트 뮤비 커버송 by 잠뜰	https://www.youtube.com/watch?v=oXsFzNIlOTE
03	2020-03-04	08:18:18	83	헤어지기 1초전	https://www.youtube.com/watch?v=Kou8lc7F85c
03	2020-03-04	08:18:18	84	커플이 좋은가? vs 솔로가 좋은가?ㅋㅋㅋ (feat.급식토론)	https://www.youtube.com/watch?v=KJ7X0pyNM90
04	2020-03-04	08:18:18	01	구원파 유병언과 다른 신천지 이만희 수사..이유 있는 신중함	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EA%B5%AC%EC%9B%90%ED%8C%8C%20%EC%9C%A0%EB%B3%91%EC%96%B8%EA%B3%BC%20%EB%8B%A4%EB%A5%B8%20%EC%8B%A0%EC%B2%9C%EC%A7%80%20%EC%9D%B4%EB%A7%8C%ED%9D%AC%20%EC%88%98%EC%82%AC..%EC%9D%B4%EC%9C%A0%20%EC%9E%88%EB%8A%94%20%EC%8B%A0%EC%A4%91%ED%95%A8
04	2020-03-04	08:18:18	02	'100명 육박' 서울 확진자..이렇게 감염됐다	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%27100%EB%AA%85%20%EC%9C%A1%EB%B0%95%27%20%EC%84%9C%EC%9A%B8%20%ED%99%95%EC%A7%84%EC%9E%90..%EC%9D%B4%EB%A0%87%EA%B2%8C%20%EA%B0%90%EC%97%BC%EB%90%90%EB%8B%A4
04	2020-03-04	08:18:18	03	김종인 "총선서 제1당 바뀌긴 바뀔 것.. '코로나19사태' 결정타" [세상을 보는 창]	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EA%B9%80%EC%A2%85%EC%9D%B8%20%22%EC%B4%9D%EC%84%A0%EC%84%9C%20%EC%A0%9C1%EB%8B%B9%20%EB%B0%94%EB%80%8C%EA%B8%B4%20%EB%B0%94%EB%80%94%20%EA%B2%83..%20%27%EC%BD%94%EB%A1%9C%EB%82%9819%EC%82%AC%ED%83%9C%27%20%EA%B2%B0%EC%A0%95%ED%83%80%22%20%5B%EC%84%B8%EC%83%81%EC%9D%84%20%EB%B3%B4%EB%8A%94%20%EC%B0%BD%5D
04	2020-03-04	08:18:18	04	학교는 초유의 개학 3주 연기..대치동 대형학원은 출석룔 90%	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%ED%95%99%EA%B5%90%EB%8A%94%20%EC%B4%88%EC%9C%A0%EC%9D%98%20%EA%B0%9C%ED%95%99%203%EC%A3%BC%20%EC%97%B0%EA%B8%B0..%EB%8C%80%EC%B9%98%EB%8F%99%20%EB%8C%80%ED%98%95%ED%95%99%EC%9B%90%EC%9D%80%20%EC%B6%9C%EC%84%9D%EB%A3%94%2090%25
04	2020-03-04	08:18:18	05	"코로나 뒤 한달벌이 20만원..하늘만 쳐다봐요"	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%22%EC%BD%94%EB%A1%9C%EB%82%98%20%EB%92%A4%20%ED%95%9C%EB%8B%AC%EB%B2%8C%EC%9D%B4%2020%EB%A7%8C%EC%9B%90..%ED%95%98%EB%8A%98%EB%A7%8C%20%EC%B3%90%EB%8B%A4%EB%B4%90%EC%9A%94%22
04	2020-03-04	08:18:18	06	신천지는 왜 이단으로 지목받았나..사이비 논쟁의 역사	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%8B%A0%EC%B2%9C%EC%A7%80%EB%8A%94%20%EC%99%9C%20%EC%9D%B4%EB%8B%A8%EC%9C%BC%EB%A1%9C%20%EC%A7%80%EB%AA%A9%EB%B0%9B%EC%95%98%EB%82%98..%EC%82%AC%EC%9D%B4%EB%B9%84%20%EB%85%BC%EC%9F%81%EC%9D%98%20%EC%97%AD%EC%82%AC
04	2020-03-04	08:18:18	07	"건물 흔들리고 유리창 와장창"..서산 롯데케미칼 인근 아수라장	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%22%EA%B1%B4%EB%AC%BC%20%ED%9D%94%EB%93%A4%EB%A6%AC%EA%B3%A0%20%EC%9C%A0%EB%A6%AC%EC%B0%BD%20%EC%99%80%EC%9E%A5%EC%B0%BD%22..%EC%84%9C%EC%82%B0%20%EB%A1%AF%EB%8D%B0%EC%BC%80%EB%AF%B8%EC%B9%BC%20%EC%9D%B8%EA%B7%BC%20%EC%95%84%EC%88%98%EB%9D%BC%EC%9E%A5
04	2020-03-04	08:18:18	08	[취재후] "개신교 안 믿어? 안 뽑아!"..교육청 권고도 무시한 사학	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%5B%EC%B7%A8%EC%9E%AC%ED%9B%84%5D%20%22%EA%B0%9C%EC%8B%A0%EA%B5%90%20%EC%95%88%20%EB%AF%BF%EC%96%B4%3F%20%EC%95%88%20%EB%BD%91%EC%95%84%21%22..%EA%B5%90%EC%9C%A1%EC%B2%AD%20%EA%B6%8C%EA%B3%A0%EB%8F%84%20%EB%AC%B4%EC%8B%9C%ED%95%9C%20%EC%82%AC%ED%95%99
04	2020-03-04	08:18:18	09	'코로나19' 탈중국 움직임..한국 기업에 새 기회?	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%27%EC%BD%94%EB%A1%9C%EB%82%9819%27%20%ED%83%88%EC%A4%91%EA%B5%AD%20%EC%9B%80%EC%A7%81%EC%9E%84..%ED%95%9C%EA%B5%AD%20%EA%B8%B0%EC%97%85%EC%97%90%20%EC%83%88%20%EA%B8%B0%ED%9A%8C%3F
