target	date	time	rank	keyword	urls
01-3	2020-03-05	08:42:37	04	정정아 3일 첫째 출산	https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%95%EC%A0%95%EC%95%84%203%EC%9D%BC%20%EC%B2%AB%EC%A7%B8%20%EC%B6%9C%EC%82%B0	
01-3	2020-03-05	08:42:37	05	라디오스타 라비	https://search.naver.com/search.naver?where=nexearch&query=%EB%9D%BC%EB%94%94%EC%98%A4%EC%8A%A4%ED%83%80%20%EB%9D%BC%EB%B9%84	
01-3	2020-03-05	08:42:37	06	삼성 15일 귀국	https://search.naver.com/search.naver?where=nexearch&query=%EC%82%BC%EC%84%B1%2015%EC%9D%BC%20%EA%B7%80%EA%B5%AD	
01-3	2020-03-05	08:42:37	07	STL 김광현	https://search.naver.com/search.naver?where=nexearch&query=STL%20%EA%B9%80%EA%B4%91%ED%98%84	
01-3	2020-03-05	08:42:37	08	미스터트롯 결승전	https://search.naver.com/search.naver?where=nexearch&query=%EB%AF%B8%EC%8A%A4%ED%84%B0%ED%8A%B8%EB%A1%AF%20%EA%B2%B0%EC%8A%B9%EC%A0%84	
01-3	2020-03-05	08:42:37	09	한교원 동점골 전북	https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EA%B5%90%EC%9B%90%20%EB%8F%99%EC%A0%90%EA%B3%A8%20%EC%A0%84%EB%B6%81	
01-3	2020-03-05	08:42:37	10	김준희 열애	https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%EC%A4%80%ED%9D%AC%20%EC%97%B4%EC%95%A0	
03	2020-03-05	08:42:37	01	조각난 짝사랑 & 전남친과의 조우 [총몇명의 사연낭독]	https://www.youtube.com/watch?v=ae0FhJ8G_VY
03	2020-03-05	08:42:37	02	[#얘가왜여기있어] 방청객 없이 공개 코미디 녹화하면 일어나는 일 VS 평소 코빅 비교ㅋㅋㅋ 리액션 장인들ㅋㅋㅋ (국주의 거짓말) | #코미디빅리그 | #Diggle	https://www.youtube.com/watch?v=442WLoprAYk
03	2020-03-05	08:42:37	03	재이야 너 진짜 나 좋아해..? 이거 그냥 우결아니었어...?!?	https://www.youtube.com/watch?v=MlUckzumw7I
03	2020-03-05	08:42:37	04	NCT 127 엔시티 127 '영웅 (英雄; Kick It)' MV	https://www.youtube.com/watch?v=2OvyA2__Eas
03	2020-03-05	08:42:37	05	사고나면 언제까지 치료가능한가? 교통사고 합의 언제까지?	https://www.youtube.com/watch?v=eYQ7ao5KBaY
03	2020-03-05	08:42:37	06	숨은 보험금 찾기 #1보험사의 설명의무위반	https://www.youtube.com/watch?v=SmwYzBBIuWE
03	2020-03-05	08:42:37	07	보험가입후 3년?5년?이 지나면 고지의무위반도 보험금받을 수 있다 단, 이경우 안된다.	https://www.youtube.com/watch?v=SePr6VGqtfA
03	2020-03-05	08:42:37	08	교통사고 합의금 (구독자 20.02.21질문 영상답변#4)	https://www.youtube.com/watch?v=ORgPEHpk7fU
03	2020-03-05	08:42:37	09	교통사고시 활용하면 합의금 2배 많이 받는법	https://www.youtube.com/watch?v=mwx03VxhB44
03	2020-03-05	08:42:37	10	교통사고 합의금 (구독자질문 영상답변#3)	https://www.youtube.com/watch?v=NTcMztM4xts
03	2020-03-05	08:42:37	11	신천지 내부영상 단독 입수! '코로나 사태' 1달 전 이만희 총회장이 '버럭'하면 신도들은..."말해봐!!!"	https://www.youtube.com/watch?v=OOqdrCSEbv0
03	2020-03-05	08:42:37	12	[BANGTAN BOMB] Jin's selfie time - BTS (방탄소년단)	https://www.youtube.com/watch?v=WS2HHargZ8Q
03	2020-03-05	08:42:37	13	장제원 추미애에 일침 "장관된지 얼마나 됐다고 왜 이렇게 시끄러워"	https://www.youtube.com/watch?v=EO9O9iojrbU
03	2020-03-05	08:42:37	14	“다 뭉쳐라” 박근혜 첫 옥중서신	https://www.youtube.com/watch?v=ULr2pBst4m4
03	2020-03-05	08:42:37	15	미리보는 임영웅 - 미스터트롯 결승전 나의인생곡은 ? 나훈아 vs 박우철 / 2곡 모두 사랑받는 노래지만, 결승전에선 오직 1곡만! 어떤 선택을 하느냐에따라  진선미가 결정됩니다.	https://www.youtube.com/watch?v=xYLzriiYWQo
03	2020-03-05	08:42:37	16	[티비냥] 진짜 욕해버리고 방청객에 사과한 박나래ㅋㅋㅋㅋ 어머 온니 그러다 감독님한테 죽어여˃ᆺ˂ | #코미디빅리그 180318 #03	https://www.youtube.com/watch?v=0HXnE-j113U
03	2020-03-05	08:42:37	17	(보물섬 학예회)DJ소다님한테 직접 디제잉 배워봤습니다!ㅋㅋㅋㅋㅋ	https://www.youtube.com/watch?v=Tk1FvkA-h1M
03	2020-03-05	08:42:37	18	옥중서신을 읽으며…김문수가 말하는 서신 (정규재 뉴스논평; 200304)	https://www.youtube.com/watch?v=YbwQwv3ddGE
03	2020-03-05	08:42:37	19	유튜버한테 댓글 달았는데 답글 없을 때 유형ㅋㅋㅋㅋㅋ [밍꼬발랄]	https://www.youtube.com/watch?v=BhDqR23ScD4
03	2020-03-05	08:42:37	20	캐비어..내겐 너무 먼 그대	https://www.youtube.com/watch?v=nsJz3_aRFCo
03	2020-03-05	08:42:37	21	설민석의 [삼국지] 강독 (6) ▶거문고로 15만을 막은 제갈공명? 사마의와 호로곡 전투 | 책 읽어드립니다 The Page-Turners EP.22	https://www.youtube.com/watch?v=8hzEo3msqWM
03	2020-03-05	08:42:37	22	장제원 "추미애 법무부 장관은 왕인가? 여왕인가?" 분노한 추미애 "듣기 민망합니다! 그만 하세요!"	https://www.youtube.com/watch?v=eKVnsPMn_-I
03	2020-03-05	08:42:37	23	드라마를 모르면 밥 굶는다?! 6문제 이상 맞혀보세요!(드라마 3탄)	https://www.youtube.com/watch?v=Q7Ku-V6ct8o
03	2020-03-05	08:42:37	24	3월4일 대한민국 발칵 뒤집은 차이나게이트 단서 포착…조작현장 / 신천지 이만희 친문 발언 영상 공개 / 식목일도 아닌데 자기사람 심는 김형오	https://www.youtube.com/watch?v=utD29071vh0
03	2020-03-05	08:42:37	25	훈련사도 포기한 강아지 샤페이 또또 2부｜내 강아지의 공격성 The aggression of my dog	https://www.youtube.com/watch?v=UULaol26dIs
03	2020-03-05	08:42:37	26	[풀버전] 스트레이트 81회 - 이만희와 신천지 / 돌아온 사법농단	https://www.youtube.com/watch?v=oGK4SUkS3sM
03	2020-03-05	08:42:37	27	한식 밥상을 처음 경험한 영국인들의 반응?!? (영국애기 입맛에 최애 반찬은??)	https://www.youtube.com/watch?v=X2AtZH8OIT0
03	2020-03-05	08:42:37	28	BTS (방탄소년단) 'Black Swan' Official MV	https://www.youtube.com/watch?v=0lapF4DQPKQ
03	2020-03-05	08:42:37	29	르노삼성 XM3 진짜 시승기!…장단점, 가장 큰 실수는 가격책정?	https://www.youtube.com/watch?v=2BI4ooGngLE
03	2020-03-05	08:42:37	30	나는.. 오요님이 좋아하는거면 다 할거야..♥	https://www.youtube.com/watch?v=gmvgOd5jQ_k
03	2020-03-05	08:42:37	31	주광덕, 추미애에 당한 대정부질의 악몽에 고성...추 “문장은 끝나게 해 달라”	https://www.youtube.com/watch?v=8yfQVwk8i1U
03	2020-03-05	08:42:37	32	민경장군보다 못한 방송국 놈 [시켜서한다! 오늘부터 운동뚱] 2회	https://www.youtube.com/watch?v=fvQtYAm8_Sg
03	2020-03-05	08:42:37	33	[박시영의눈] 느낌있는 고민정, 공감있는 이수진 그리고 비례정당, 민주당의 선택은?	https://www.youtube.com/watch?v=KlxTQafqGxI
03	2020-03-05	08:42:37	34	[메이킹] ♥만족도 100%♥ 흥도 많고 정도 많은 돌담즈들의 찐 현실케미! #돌담즈_못보내T_T 《낭만닥터 김사부2 / 스브스캐치》	https://www.youtube.com/watch?v=GMNgHOfvWBo
03	2020-03-05	08:42:37	35	2020년 03월 04일 수요일 생방송 [고성국의 뉴스중심]	https://www.youtube.com/watch?v=6qeIdINvNAk
03	2020-03-05	08:42:37	36	이단과 싸워온 변상욱 기자의 신천지 줄지 않는 이유는? │변상욱의 싸이판 2	https://www.youtube.com/watch?v=FVELlQWXl-c
03	2020-03-05	08:42:37	37	(실화주의) 여친 몰래 결혼한 남자 역대급 뒤통수ㄷㄷ, 내가 다 희생한 거야~ [연애의 참견3]	https://www.youtube.com/watch?v=-_QTASCn8rg
03	2020-03-05	08:42:37	38	(다반뉴스) 박근혜전 대통령 메세지에 문재인 기절했다! / 신의한수 20.03.04	https://www.youtube.com/watch?v=QlwEYvC0GPY
03	2020-03-05	08:42:37	39	[3/4]윤소하,이재갑,윤화섭,유천권,베트남 교민│김어준의 뉴스공장	https://www.youtube.com/watch?v=AsebHBu3L0M
03	2020-03-05	08:42:37	40	(긴급)"이만희 체포!" 이재명 지사 출동	https://www.youtube.com/watch?v=muSW5UcfstM
03	2020-03-05	08:42:37	41	[TV조선 LIVE] 3월 4일 (수) 뉴스특보 이것이 정치다 - 기저질환 없는 67세 사망	https://www.youtube.com/watch?v=WrlCBVpyamY
03	2020-03-05	08:42:37	42	[라디오스타 선공개] 탑골 아이돌 양준일! 라스 출연을 결심한 이유는 안영미 때문?!	https://www.youtube.com/watch?v=j7w0dmAHR6I
03	2020-03-05	08:42:37	43	무슨 생각	https://www.youtube.com/watch?v=U1Z0YdvVLhA
03	2020-03-05	08:42:37	44	[긴급속보] 박근혜 "미래통합당 중심으로 뭉쳐라" 옥중메시지!	https://www.youtube.com/watch?v=pgYPG7cmRU4
03	2020-03-05	08:42:37	45	반자동 고양이 화장실 만들기	https://www.youtube.com/watch?v=xgOvI7tDEzc
03	2020-03-05	08:42:37	46	다시보는 8뉴스｜3/4(수) - '신천지 외 집단 감염' 차단 주력…위중 환자 증가 / SBS	https://www.youtube.com/watch?v=PpJZd7zRXnU
03	2020-03-05	08:42:37	47	[3月의 무도] 무지할 때 가장 창조적인 것이 나오는 법! 놀림과 칭찬 사이, 준하의 힙합 도전기! 🚍👑 "힙합의 신 MC민지" 1편 infinite challenge	https://www.youtube.com/watch?v=QGFbQyR9Luo
03	2020-03-05	08:42:37	48	[타로카드] 3월달 전체 운세	https://www.youtube.com/watch?v=09I75wfiw6E
03	2020-03-05	08:42:37	49	[축구] 뭐? 손흥민 단짝 해리케인이 토트넘을 떠나려고 한다고? + 영국 현지 반응	https://www.youtube.com/watch?v=Cwt-5WEdxCQ
03	2020-03-05	08:42:37	50	박근혜는 역시 '선거의 여왕'이었다! (진성호의 직설)	https://www.youtube.com/watch?v=eOyMPSGyA80
03	2020-03-05	08:42:37	51	처참하게 깨진 42승 0패 전설의 복서 !!! 타이슨 퓨리가 이길 수 밖에 없었던 이유 !!	https://www.youtube.com/watch?v=bNeeaBEwG2s
03	2020-03-05	08:42:37	52	[뉴있저] '신천지 가족'이 직접 밝히는 현재 신도들 상황 / YTN	https://www.youtube.com/watch?v=fuCeNQXujYI
03	2020-03-05	08:42:37	53	마지막 해명입니다	https://www.youtube.com/watch?v=ApwhZEkLOkU
03	2020-03-05	08:42:37	54	[알릴레오 라이브 22회] 방역은 과학이다! (20.03.03)	https://www.youtube.com/watch?v=9up2Hegtoaw
03	2020-03-05	08:42:37	55	나무위키에 이거 누가 올렸니..?	https://www.youtube.com/watch?v=bCruMzT_k08
03	2020-03-05	08:42:37	56	추미애 vs 장제원 '신천지 압수수색' 신경전	https://www.youtube.com/watch?v=WbkzH1rBopg
03	2020-03-05	08:42:37	57	미스터트롯 임영웅 어느60대노부부의 이야기	https://www.youtube.com/watch?v=iB8o1zv4zWw
03	2020-03-05	08:42:37	58	【풀버전】 임영웅 - 보랏빛 엽서 🔥미스터트롯 준결승 레전드미션🔥	https://www.youtube.com/watch?v=W7zINNUI008
03	2020-03-05	08:42:37	59	BTS (방탄소년단) 'ON' Kinetic Manifesto Film : Come Prima	https://www.youtube.com/watch?v=gwMa6gpoE9I
03	2020-03-05	08:42:37	60	[스페셜] ※눈물 주의※ 레전드 걸그룹 씨야(See Ya)의 완전체 귀환 기념 '히트곡 모음.zip' 슈가맨3(SUGARMAN3)	https://www.youtube.com/watch?v=MsRnknymiaY
03	2020-03-05	08:42:37	61	BTS Performs "ON" at Grand Central Terminal for The Tonight Show	https://www.youtube.com/watch?v=MZh-w2nysuI
03	2020-03-05	08:42:37	62	'COMEBACK' 전 세계 홀린 '방탄소년단'의 'ON' 무대	https://www.youtube.com/watch?v=e9C1WWiAdgo
03	2020-03-05	08:42:37	63	[쿠퍼네 가족] 성교육은 나빠!	https://www.youtube.com/watch?v=S_tyNjqA700
03	2020-03-05	08:42:37	64	최후의 7인이 공개됩니다_미스터트롯 10회 예고	https://www.youtube.com/watch?v=3zVsEFz4k-4
03	2020-03-05	08:42:37	65	김어준의 다스뵈이다 101회 50억, 신천지 그리고 파괴적 비례정당	https://www.youtube.com/watch?v=XoKlvxmN3ME
03	2020-03-05	08:42:37	66	[라리가 26R] 레알 마드리드 vs 바르셀로나 H/L	https://www.youtube.com/watch?v=YLhge4T1MUU
03	2020-03-05	08:42:37	67	전세계를 홀린 '방탄소년단'의 'ON' 인기가요 컴백무대! / DIRECTOR's CUT	https://www.youtube.com/watch?v=pwD09TYSGeE
03	2020-03-05	08:42:37	68	[풀영상] 신천지 이만희 총회장 '코로나19' 기자회견	https://www.youtube.com/watch?v=H-5boHmeovQ
03	2020-03-05	08:42:37	69	다시보는 '신천지의 수상한 비밀'	https://www.youtube.com/watch?v=kQ7-dtjI2kc
03	2020-03-05	08:42:37	70	[YTN LIVE] 신천지 이만희 총회장 기자회견	https://www.youtube.com/watch?v=E3aiScscUJA
03	2020-03-05	08:42:37	71	신천지 교주 이만희의 전재산 총공개	https://www.youtube.com/watch?v=D-mvt8VUjhw
03	2020-03-05	08:42:37	72	(일일뉴스) 윤석열, 문재인 밟아 버렸다!!! / 신의한수 20.03.04	https://www.youtube.com/watch?v=st87FSDGvYc
03	2020-03-05	08:42:37	73	BTS Carpool Karaoke	https://www.youtube.com/watch?v=T4x7sDevVTY
03	2020-03-05	08:42:37	74	응원하는유형ㅋㅋㅋ (feat.식빵 언니)	https://www.youtube.com/watch?v=gcx6zQlYmUk
03	2020-03-05	08:42:37	75	"엎드려 사죄 구합니다" 두 번 무릎 꿇은 이만희 신천지 총회장 (풀영상) / SBS	https://www.youtube.com/watch?v=cfHtYTtjTLU
03	2020-03-05	08:42:37	76	[LIVE 퀴즈쇼] ♥상JOB것을 찾습니다♥ 결방으로 뇌물 공세하는 특별 라이브!!	https://www.youtube.com/watch?v=z2ZUYkLjCDo
03	2020-03-05	08:42:37	77	정부 때리면서 신천지엔 침묵…미래통합당 '역풍'	https://www.youtube.com/watch?v=p8bh-5gqp14
03	2020-03-05	08:42:37	78	마지막화) 5분 만에 전남친한테 최고의 복수하는 법 [엑스엑스(XX)] - EP.10	https://www.youtube.com/watch?v=EIFcWjnUhIw
03	2020-03-05	08:42:37	79	[3月의 무도] 저리 가 만지지 마!!!😣 얼굴 못생겨져 만지지 마!!!!!😫 "美男이시네요" 1편  infinite challenge	https://www.youtube.com/watch?v=8TqEdYO0iRw
03	2020-03-05	08:42:37	80	[EP.94-95] 펭수 리더십 논란 해명하겠습니다 feat. 댄스배틀 (ENG CC)	https://www.youtube.com/watch?v=m2aCuC-LU2E
03	2020-03-05	08:42:37	81	신천지 파이터가 말하는 신천지가 정체를 숨기는 이유	https://www.youtube.com/watch?v=tPdrz99MCkE
03	2020-03-05	08:42:37	82	신천지 이만희 교주가 세우려던 그들만의 왕국 / 계룡 향적산 매매의 배후는 신천지 인가? - 대전MBC 시사플러스 2013년 7월 3일	https://www.youtube.com/watch?v=fFaA_4s3IxA
03	2020-03-05	08:42:37	83	칙칙폭폭🚂 지옥행 열차가 출발했습니다😈 [시켜서 한다! 오늘부터 운동뚱] 1회	https://www.youtube.com/watch?v=-End9p6iqGE
03	2020-03-05	08:42:37	84	황교안 "문 대통령, 국민께 사죄하라…그것이 최소한의 도리" / 연합뉴스 (Yonhapnews)	https://www.youtube.com/watch?v=SBvD9-pLIz4
03	2020-03-05	08:42:37	85	[요약] 마성의 매력 심교수!! 구구절절 옳은 말만 하는 카리스마 모먼트♡ 《낭만닥터 김사부2 / 스브스캐치》	https://www.youtube.com/watch?v=w8CTlMVpJuQ
03	2020-03-05	08:42:37	86	영국 호텔 직원이 '동양인'이라고 무시하자 그냥 호텔을 사버리는 싱가폴 1위 부자 ㅋㅋ	https://www.youtube.com/watch?v=jn5FXnZQivo
03	2020-03-05	08:42:37	87	[K-Choreo 8K] 방탄소년단 직캠 'ON' (BTS Choreography) l @MusicBank 200228	https://www.youtube.com/watch?v=H98eBtKh8pg
03	2020-03-05	08:42:37	88	24시간 굶고 쓰러지기 직전에 피자 먹방 ㅋㅋㅋㅋㅋ [맛도리 5-3]	https://www.youtube.com/watch?v=KYKfsSNntOA
04	2020-03-05	08:42:37	01	800억 넘게 모였지만..못쓴채 쌓여만 가는 코로나 국민성금	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=800%EC%96%B5%20%EB%84%98%EA%B2%8C%20%EB%AA%A8%EC%98%80%EC%A7%80%EB%A7%8C..%EB%AA%BB%EC%93%B4%EC%B1%84%20%EC%8C%93%EC%97%AC%EB%A7%8C%20%EA%B0%80%EB%8A%94%20%EC%BD%94%EB%A1%9C%EB%82%98%20%EA%B5%AD%EB%AF%BC%EC%84%B1%EA%B8%88
04	2020-03-05	08:42:37	02	마스크도 신분 따라 '차별 지급'..'씁쓸한 대한민국' 현실 투영	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EB%A7%88%EC%8A%A4%ED%81%AC%EB%8F%84%20%EC%8B%A0%EB%B6%84%20%EB%94%B0%EB%9D%BC%20%27%EC%B0%A8%EB%B3%84%20%EC%A7%80%EA%B8%89%27..%27%EC%94%81%EC%93%B8%ED%95%9C%20%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%27%20%ED%98%84%EC%8B%A4%20%ED%88%AC%EC%98%81
04	2020-03-05	08:42:37	03	코로나19 '완치율' 중국 62%, 한국 0.7%의 비밀은	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%BD%94%EB%A1%9C%EB%82%9819%20%27%EC%99%84%EC%B9%98%EC%9C%A8%27%20%EC%A4%91%EA%B5%AD%2062%25%2C%20%ED%95%9C%EA%B5%AD%200.7%25%EC%9D%98%20%EB%B9%84%EB%B0%80%EC%9D%80
04	2020-03-05	08:42:37	04	"윗선 지시라.." 신천지 수색 반대하던 중대본의 팩스 한 장	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%22%EC%9C%97%EC%84%A0%20%EC%A7%80%EC%8B%9C%EB%9D%BC..%22%20%EC%8B%A0%EC%B2%9C%EC%A7%80%20%EC%88%98%EC%83%89%20%EB%B0%98%EB%8C%80%ED%95%98%EB%8D%98%20%EC%A4%91%EB%8C%80%EB%B3%B8%EC%9D%98%20%ED%8C%A9%EC%8A%A4%20%ED%95%9C%20%EC%9E%A5
04	2020-03-05	08:42:37	05	신천지 교단 '폭풍 성장'의 비밀 3가지	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%8B%A0%EC%B2%9C%EC%A7%80%20%EA%B5%90%EB%8B%A8%20%27%ED%8F%AD%ED%92%8D%20%EC%84%B1%EC%9E%A5%27%EC%9D%98%20%EB%B9%84%EB%B0%80%203%EA%B0%80%EC%A7%80
04	2020-03-05	08:42:37	06	비어가는 나라 곳간..향후 5년간 연평균 세수 2조5천억씩↓	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EB%B9%84%EC%96%B4%EA%B0%80%EB%8A%94%20%EB%82%98%EB%9D%BC%20%EA%B3%B3%EA%B0%84..%ED%96%A5%ED%9B%84%205%EB%85%84%EA%B0%84%20%EC%97%B0%ED%8F%89%EA%B7%A0%20%EC%84%B8%EC%88%98%202%EC%A1%B05%EC%B2%9C%EC%96%B5%EC%94%A9%E2%86%93
04	2020-03-05	08:42:37	07	중도 94% "태극기집회 안 갔다" 80% "촛불집회 안 갔다"	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%A4%91%EB%8F%84%2094%25%20%22%ED%83%9C%EA%B7%B9%EA%B8%B0%EC%A7%91%ED%9A%8C%20%EC%95%88%20%EA%B0%94%EB%8B%A4%22%2080%25%20%22%EC%B4%9B%EB%B6%88%EC%A7%91%ED%9A%8C%20%EC%95%88%20%EA%B0%94%EB%8B%A4%22
04	2020-03-05	08:42:37	08	중국 코로나19 역유입 '비상'..신규 확진 이틀째 100명대(종합2보)	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%A4%91%EA%B5%AD%20%EC%BD%94%EB%A1%9C%EB%82%9819%20%EC%97%AD%EC%9C%A0%EC%9E%85%20%27%EB%B9%84%EC%83%81%27..%EC%8B%A0%EA%B7%9C%20%ED%99%95%EC%A7%84%20%EC%9D%B4%ED%8B%80%EC%A7%B8%20100%EB%AA%85%EB%8C%80%28%EC%A2%85%ED%95%A92%EB%B3%B4%29
