target	date	time	rank	keyword	urls
02	2020-01-29	00:28:33	01	김찬우	https://search.daum.net/search?w=tot&q=김찬우
02	2020-01-29	00:28:33	02	신종 코로나 바이러스 감염증	https://search.daum.net/search?w=tot&q=신종 코로나 바이러스 감염증
02	2020-01-29	00:28:33	03	박준형	https://search.daum.net/search?w=tot&q=박준형
02	2020-01-29	00:28:33	04	에일리	https://search.daum.net/search?w=tot&q=에일리
02	2020-01-29	00:28:33	05	정승환	https://search.daum.net/search?w=tot&q=정승환
02	2020-01-29	00:28:33	06	김기현	https://search.daum.net/search?w=tot&q=김기현
02	2020-01-29	00:28:33	07	김혜림	https://search.daum.net/search?w=tot&q=김혜림
02	2020-01-29	00:28:33	08	서동주	https://search.daum.net/search?w=tot&q=서동주
02	2020-01-29	00:28:33	09	김도균	https://search.daum.net/search?w=tot&q=김도균
02	2020-01-29	00:28:33	10	박소현	https://search.daum.net/search?w=tot&q=박소현
01	2020-01-29	00:28:33	01	김찬우	https://search.naver.com/search.naver?where=nexearch&query=김찬우
01	2020-01-29	00:28:33	02	에일리	https://search.naver.com/search.naver?where=nexearch&query=에일리
01	2020-01-29	00:28:33	03	정승환	https://search.naver.com/search.naver?where=nexearch&query=정승환
01	2020-01-29	00:28:33	04	박준형	https://search.naver.com/search.naver?where=nexearch&query=박준형
01	2020-01-29	00:28:33	05	불청외전	https://search.naver.com/search.naver?where=nexearch&query=불청외전
01	2020-01-29	00:28:33	06	암수살인	https://search.naver.com/search.naver?where=nexearch&query=암수살인
01	2020-01-29	00:28:33	07	김찬우나이	https://search.naver.com/search.naver?where=nexearch&query=김찬우나이
01	2020-01-29	00:28:33	08	김찬우근황	https://search.naver.com/search.naver?where=nexearch&query=김찬우근황
01	2020-01-29	00:28:33	09	김혜림	https://search.naver.com/search.naver?where=nexearch&query=김혜림
01	2020-01-29	00:28:33	10	원종건학력	https://search.naver.com/search.naver?where=nexearch&query=원종건학력
01	2020-01-29	00:28:33	11	고검기담: 소명신검의 부활	https://search.naver.com/search.naver?where=nexearch&query=고검기담: 소명신검의 부활
01	2020-01-29	00:28:33	12	원종건 미투	https://search.naver.com/search.naver?where=nexearch&query=원종건 미투
01	2020-01-29	00:28:33	13	불타는 청춘	https://search.naver.com/search.naver?where=nexearch&query=불타는 청춘
01	2020-01-29	00:28:33	14	김기현	https://search.naver.com/search.naver?where=nexearch&query=김기현
01	2020-01-29	00:28:33	15	김도균	https://search.naver.com/search.naver?where=nexearch&query=김도균
01	2020-01-29	00:28:33	16	고검기담	https://search.naver.com/search.naver?where=nexearch&query=고검기담
01	2020-01-29	00:28:33	17	박선영 아나운서	https://search.naver.com/search.naver?where=nexearch&query=박선영 아나운서
01	2020-01-29	00:28:33	18	god 박준형	https://search.naver.com/search.naver?where=nexearch&query=god 박준형
01	2020-01-29	00:28:33	19	복창군	https://search.naver.com/search.naver?where=nexearch&query=복창군
01	2020-01-29	00:28:33	20	천안	https://search.naver.com/search.naver?where=nexearch&query=천안
03	2020-01-29	00:28:33	01	중국 우한청년의 목숨건 호소 과연 진실일까요?	https://www.youtube.com/watch?v=abZR4cfl_aM
03	2020-01-29	00:28:33	02	[KBS 뉴스특보 다시보기] ‘신종 코로나바이러스’ 국내 4번째 확진 환자 발생 (27일 12:00~)	https://www.youtube.com/watch?v=9pGgBEkJubY
03	2020-01-29	00:28:33	03	반전이 있는 극한직업 웃긴장면 모음 3부 [뭅뭅픽] 극한직업 | Extreme Job | 웃긴영화	https://www.youtube.com/watch?v=NiO7GzEDlQM
03	2020-01-29	00:28:33	04	"진짜 불이야!!🔥도망가!" ※실제상황ㄷㄷ유튜버들끼리 촬영하는데 불나서 주민들 대피하고 난리난 썰	https://www.youtube.com/watch?v=hzsEFB4fLqY
03	2020-01-29	00:28:33	05	앞니 빠진 모습을 보여줬는데 민영이 반응이..?	https://www.youtube.com/watch?v=zcE7cP_3-oU
03	2020-01-29	00:28:33	06	엿(♥)같은 궁합! 전소민X양세찬 러브라인.ZIP 3탄 《런닝맨 / 예능맛ZIP / RunningMan 》	https://www.youtube.com/watch?v=-UNI1HNf1zI
03	2020-01-29	00:28:33	07	우한폐렴으로 중국 반도체굴기 망했다!! 우한폐렴 시즌2가 시작되다!	https://www.youtube.com/watch?v=KXByJ7qYKJ0
03	2020-01-29	00:28:33	08	[긴급체크]우한폐렴(신종코로나바이러스감염증)	https://www.youtube.com/watch?v=RJDroTVhP3c
03	2020-01-29	00:28:33	09	유령도시가 된 우한..코로나 바이러스가 덮친 우한의 현재 모습을 보여드립니다..	https://www.youtube.com/watch?v=3fTIJ4jqV8k
03	2020-01-29	00:28:33	10	“똑똑하기에 더 오래 기억할지도 모르겠습니다” 천재견 호야 안타까운 근황..ㅣSad Updates On Hoya The Top-Notch Genius Dog In Korea	https://www.youtube.com/watch?v=9vC7YS2yqK4
03	2020-01-29	00:28:33	11	中 사망자 100명 넘어...수도 베이징도 첫 사망자 / YTN	https://www.youtube.com/watch?v=SJQKvx0sFu8
03	2020-01-29	00:28:33	12	엘x님과 비즈니스로 아무노래챌린지	https://www.youtube.com/watch?v=Ras9BCHP8l8
03	2020-01-29	00:28:33	13	호떡 먹는 유형ㅋㅋㅋ(feat.오레오 호떡)	https://www.youtube.com/watch?v=SozoOMLQX1s
03	2020-01-29	00:28:33	14	모든걸 나랑만 하려는 친구! 사건파일108. 친구의 질투 | 되감기 공소시효 [밍꼬발랄]	https://www.youtube.com/watch?v=S59VCgsCNF4
03	2020-01-29	00:28:33	15	80만구독자 Q&A! 혹시 유미와 트러블이 있는거 아닌가요? 답변 드리겠습니다...	https://www.youtube.com/watch?v=P69qJfklErw
03	2020-01-29	00:28:33	16	中, 우한 폐렴 뒤 숨은 엄청난 음모? 우한 폐렴 사태로 가장 이득을 보는 자 - 우한 빠져나간 500만 명,향한 곳은? - '20.01.28 #폐렴 #우한 #코로나 #Wuhan	https://www.youtube.com/watch?v=1b3Y44YUMx8
03	2020-01-29	00:28:33	17	[1月의 무도] ※혼자보지 마시오※ 피가 모자라.. 얼른 순댓국을 먹어야겠어.. "뱀파이어 특집" infinite challenge	https://www.youtube.com/watch?v=ttZ1pQNf0Gc
03	2020-01-29	00:28:33	18	[관종의 삶 57화] 아자르 랜덤챗의 진실 밀착취재..	https://www.youtube.com/watch?v=RVmpJsdMMxw
03	2020-01-29	00:28:33	19	[에포크픽]우한 폐렴 현지 의료진 "감염자 최소 9만" .. 인재 가능성 제기돼	https://www.youtube.com/watch?v=fC45OwM6Vj4
03	2020-01-29	00:28:33	20	"우한 빠져나간 6400여 명 한국행"…중국 늑장 대처 비난 / SBS	https://www.youtube.com/watch?v=MdARGU7CL0k
03	2020-01-29	00:28:33	21	[1/28]우상호,장진영,김지수,김영우,이재갑,우한대 유학생,류밀희│김어준의 뉴스공장	https://www.youtube.com/watch?v=0SI5pehwNco
03	2020-01-29	00:28:33	22	10kg 생선머리를 통째로 구워먹쟈	https://www.youtube.com/watch?v=4KiRma72fQU
03	2020-01-29	00:28:33	23	한국축구가 U-23 전승으로 우승해버리자 예선탈락한 일본과 중국의 놀라운 반응들, "돈 쏟아부었다가 '학범슨' 앞에서 망연자실, 한국 흉내도 못낸다"	https://www.youtube.com/watch?v=CXk6X603bQc
03	2020-01-29	00:28:33	24	[Ep.86] 펭수에게 전수 받는 면접 100% 통과 노하우 (feat. SSAFY)	https://www.youtube.com/watch?v=wAFL7OcHGiI
03	2020-01-29	00:28:33	25	【 탬탬버린 】 - 계속되는 공개처형...	https://www.youtube.com/watch?v=mj1nfnuEQSs
03	2020-01-29	00:28:33	26	[돌발영상] '인사'가 만사라 했던가?  / YTN	https://www.youtube.com/watch?v=QKbV7iVJ6ZM
03	2020-01-29	00:28:33	27	(다반뉴스) 속보!!! 혁통위, 유승민 빼고 통합한다!!!  / 신의한수 20.01.28	https://www.youtube.com/watch?v=_EvZ5a2ERcQ
03	2020-01-29	00:28:33	28	전광훈의 몽골기마군단식 창당작전-이번 주에 다 해치우고 토요일 창당식 연다!	https://www.youtube.com/watch?v=_HqW0T-NdmA
03	2020-01-29	00:28:33	29	세 번째 확진 환자, 강남·한강·일산 돌아다녔다 / 연합뉴스 (Yonhapnews)	https://www.youtube.com/watch?v=4AmzgpmA3Ks
03	2020-01-29	00:28:33	30	이게 CG가 아니었다고..? G렸던 실제촬영장면들 2편	https://www.youtube.com/watch?v=mERTt_IYy7A
03	2020-01-29	00:28:33	31	'쇼'  끝났다! [따따부따 2020. 1. 28]	https://www.youtube.com/watch?v=ebYXRH6WNTs
03	2020-01-29	00:28:33	32	중국 우한 거주 한인 "생필품 부족···전세기 기다린다"	https://www.youtube.com/watch?v=dJ94s98uAyg
03	2020-01-29	00:28:33	33	[알릴레오 라이브 17회] 신종코로나의 습격 내 몸을 지켜라! (20.01.28)	https://www.youtube.com/watch?v=fCJVYC1Vb2Y
03	2020-01-29	00:28:33	34	감스트 저의 가족을 소개합니다!!	https://www.youtube.com/watch?v=mEEI5eDj2fk
03	2020-01-29	00:28:33	35	공포의 도시 우한...넘쳐나는 환자들, 병원 밖까지 늘어선 대기 줄 / 비디오머그	https://www.youtube.com/watch?v=1u2o85C6PFc
03	2020-01-29	00:28:33	36	아니 이게 자연이야 자연☆곡이야?! 육해공 동물 싹 다 먹는 [고독한 생존가]	https://www.youtube.com/watch?v=Qd1l3X6JOGo
