target	date	time	rank	keyword	urls
02-3	2020-02-15	18:03:35	05	이신화 작가	https://search.daum.net/search?w=tot&q=%EC%9D%B4%EC%8B%A0%ED%99%94%20%EC%9E%91%EA%B0%80	
02-3	2020-02-15	18:03:35	06	아이유	https://search.daum.net/search?w=tot&q=%EC%95%84%EC%9D%B4%EC%9C%A0	
02-3	2020-02-15	18:03:35	07	부부의 세계	https://search.daum.net/search?w=tot&q=%EB%B6%80%EB%B6%80%EC%9D%98%20%EC%84%B8%EA%B3%84	
02-3	2020-02-15	18:03:35	08	이태원 클라쓰 마현이	https://search.daum.net/search?w=tot&q=%EC%9D%B4%ED%83%9C%EC%9B%90%20%ED%81%B4%EB%9D%BC%EC%93%B0%20%EB%A7%88%ED%98%84%EC%9D%B4	
02-3	2020-02-15	18:03:35	09	이제훈	https://search.daum.net/search?w=tot&q=%EC%9D%B4%EC%A0%9C%ED%9B%88	
02-3	2020-02-15	18:03:35	10	오정세	https://search.daum.net/search?w=tot&q=%EC%98%A4%EC%A0%95%EC%84%B8	
02-4	2020-02-15	18:03:35	01	황희찬	https://search.daum.net/search?w=tot&q=%ED%99%A9%ED%9D%AC%EC%B0%AC	
02-4	2020-02-15	18:03:35	02	현대 헤일리	https://search.daum.net/search?w=tot&q=%ED%98%84%EB%8C%80%20%ED%97%A4%EC%9D%BC%EB%A6%AC	
02-4	2020-02-15	18:03:35	03	김병곤코치	https://search.daum.net/search?w=tot&q=%EA%B9%80%EB%B3%91%EA%B3%A4%EC%BD%94%EC%B9%98	
02-4	2020-02-15	18:03:35	04	윤일록	https://search.daum.net/search?w=tot&q=%EC%9C%A4%EC%9D%BC%EB%A1%9D	
02-4	2020-02-15	18:03:35	05	머슬마니아 김유림	https://search.daum.net/search?w=tot&q=%EB%A8%B8%EC%8A%AC%EB%A7%88%EB%8B%88%EC%95%84%20%EA%B9%80%EC%9C%A0%EB%A6%BC	
02-4	2020-02-15	18:03:35	06	이영택	https://search.daum.net/search?w=tot&q=%EC%9D%B4%EC%98%81%ED%83%9D	
02-4	2020-02-15	18:03:35	07	맨시티	https://search.daum.net/search?w=tot&q=%EB%A7%A8%EC%8B%9C%ED%8B%B0	
02-4	2020-02-15	18:03:35	08	lpga	https://search.daum.net/search?w=tot&q=lpga	
02-4	2020-02-15	18:03:35	09	라건아 브라운	https://search.daum.net/search?w=tot&q=%EB%9D%BC%EA%B1%B4%EC%95%84%20%EB%B8%8C%EB%9D%BC%EC%9A%B4	
02-4	2020-02-15	18:03:35	10	북일고 신지후	https://search.daum.net/search?w=tot&q=%EB%B6%81%EC%9D%BC%EA%B3%A0%20%EC%8B%A0%EC%A7%80%ED%9B%84	
01-1	2020-02-15	18:03:35	01	장도연	https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%A5%EB%8F%84%EC%97%B0	
01-1	2020-02-15	18:03:35	02	더크로스	https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%ED%81%AC%EB%A1%9C%EC%8A%A4	
01-1	2020-02-15	18:03:35	03	손담비	https://search.naver.com/search.naver?where=nexearch&query=%EC%86%90%EB%8B%B4%EB%B9%84	
01-1	2020-02-15	18:03:35	04	장도연 집	https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%A5%EB%8F%84%EC%97%B0%20%EC%A7%91	
01-1	2020-02-15	18:03:35	05	요요미	https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%94%EC%9A%94%EB%AF%B8	
01-1	2020-02-15	18:03:35	06	맨시티	https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%A8%EC%8B%9C%ED%8B%B0	
01-1	2020-02-15	18:03:35	07	임현주 아나운서	https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%84%ED%98%84%EC%A3%BC%20%EC%95%84%EB%82%98%EC%9A%B4%EC%84%9C	
01-1	2020-02-15	18:03:35	08	임현주	https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%84%ED%98%84%EC%A3%BC	
01-1	2020-02-15	18:03:35	09	이주영	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%A3%BC%EC%98%81	
01-1	2020-02-15	18:03:35	10	나혼자산다 재방송	https://search.naver.com/search.naver?where=nexearch&query=%EB%82%98%ED%98%BC%EC%9E%90%EC%82%B0%EB%8B%A4%20%EC%9E%AC%EB%B0%A9%EC%86%A1	
01-1	2020-02-15	18:03:35	11	서울역	https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%EC%97%AD	
01-1	2020-02-15	18:03:35	12	고유민	https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A0%EC%9C%A0%EB%AF%BC	
01-1	2020-02-15	18:03:35	13	영화 디파티드	https://search.naver.com/search.naver?where=nexearch&query=%EC%98%81%ED%99%94%20%EB%94%94%ED%8C%8C%ED%8B%B0%EB%93%9C	
01-1	2020-02-15	18:03:35	14	히포크라테스	https://search.naver.com/search.naver?where=nexearch&query=%ED%9E%88%ED%8F%AC%ED%81%AC%EB%9D%BC%ED%85%8C%EC%8A%A4	
01-1	2020-02-15	18:03:35	15	사카린	https://search.naver.com/search.naver?where=nexearch&query=%EC%82%AC%EC%B9%B4%EB%A6%B0	
01-1	2020-02-15	18:03:35	16	권인하	https://search.naver.com/search.naver?where=nexearch&query=%EA%B6%8C%EC%9D%B8%ED%95%98	
01-1	2020-02-15	18:03:35	17	미쓰백	https://search.naver.com/search.naver?where=nexearch&query=%EB%AF%B8%EC%93%B0%EB%B0%B1	
01-1	2020-02-15	18:03:35	18	슈가맨 더크로스	https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%88%EA%B0%80%EB%A7%A8%20%EB%8D%94%ED%81%AC%EB%A1%9C%EC%8A%A4	
01-1	2020-02-15	18:03:35	19	일본 코로나	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EB%B3%B8%20%EC%BD%94%EB%A1%9C%EB%82%98	
01-1	2020-02-15	18:03:35	20	디펜스	https://search.naver.com/search.naver?where=nexearch&query=%EB%94%94%ED%8E%9C%EC%8A%A4	
01-2	2020-02-15	18:03:35	01	퇴소하는 우한 교민들	https://search.naver.com/search.naver?where=nexearch&query=%ED%87%B4%EC%86%8C%ED%95%98%EB%8A%94%20%EC%9A%B0%ED%95%9C%20%EA%B5%90%EB%AF%BC%EB%93%A4	
01-2	2020-02-15	18:03:35	02	김성태 총선 불출마	https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%EC%84%B1%ED%83%9C%20%EC%B4%9D%EC%84%A0%20%EB%B6%88%EC%B6%9C%EB%A7%88	
01-2	2020-02-15	18:03:35	03	우한 교민 366명	https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%ED%95%9C%20%EA%B5%90%EB%AF%BC%20366%EB%AA%85	
01-2	2020-02-15	18:03:35	04	일본 코로나	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EB%B3%B8%20%EC%BD%94%EB%A1%9C%EB%82%98	
01-2	2020-02-15	18:03:35	05	한국당 김성태	https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EA%B5%AD%EB%8B%B9%20%EA%B9%80%EC%84%B1%ED%83%9C	
01-2	2020-02-15	18:03:35	06	모두 음성	https://search.naver.com/search.naver?where=nexearch&query=%EB%AA%A8%EB%91%90%20%EC%9D%8C%EC%84%B1	
01-2	2020-02-15	18:03:35	07	정부 오염지역 지정	https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%95%EB%B6%80%20%EC%98%A4%EC%97%BC%EC%A7%80%EC%97%AD%20%EC%A7%80%EC%A0%95	
01-2	2020-02-15	18:03:35	08	코로나19 위기	https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A1%9C%EB%82%9819%20%EC%9C%84%EA%B8%B0	
01-2	2020-02-15	18:03:35	09	선거법 위반	https://search.naver.com/search.naver?where=nexearch&query=%EC%84%A0%EA%B1%B0%EB%B2%95%20%EC%9C%84%EB%B0%98	
01-2	2020-02-15	18:03:35	10	같은 병원서 3명째	https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%99%EC%9D%80%20%EB%B3%91%EC%9B%90%EC%84%9C%203%EB%AA%85%EC%A7%B8	
01-3	2020-02-15	18:03:35	01	놀면 뭐하니 유재석	https://search.naver.com/search.naver?where=nexearch&query=%EB%86%80%EB%A9%B4%20%EB%AD%90%ED%95%98%EB%8B%88%20%EC%9C%A0%EC%9E%AC%EC%84%9D	
01-3	2020-02-15	18:03:35	02	압도적 흡인력	https://search.naver.com/search.naver?where=nexearch&query=%EC%95%95%EB%8F%84%EC%A0%81%20%ED%9D%A1%EC%9D%B8%EB%A0%A5	
01-3	2020-02-15	18:03:35	03	전참시 젝스키스	https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%84%EC%B0%B8%EC%8B%9C%20%EC%A0%9D%EC%8A%A4%ED%82%A4%EC%8A%A4	
01-3	2020-02-15	18:03:35	04	우리도 저랬는데	https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EB%A6%AC%EB%8F%84%20%EC%A0%80%EB%9E%AC%EB%8A%94%EB%8D%B0	
01-3	2020-02-15	18:03:35	05	종영까지 단 2회	https://search.naver.com/search.naver?where=nexearch&query=%EC%A2%85%EC%98%81%EA%B9%8C%EC%A7%80%20%EB%8B%A8%202%ED%9A%8C	
01-3	2020-02-15	18:03:35	06	터치 김보라	https://search.naver.com/search.naver?where=nexearch&query=%ED%84%B0%EC%B9%98%20%EA%B9%80%EB%B3%B4%EB%9D%BC	
01-3	2020-02-15	18:03:35	07	사랑의 불시착 현빈-손예진	https://search.naver.com/search.naver?where=nexearch&query=%EC%82%AC%EB%9E%91%EC%9D%98%20%EB%B6%88%EC%8B%9C%EC%B0%A9%20%ED%98%84%EB%B9%88-%EC%86%90%EC%98%88%EC%A7%84	
01-3	2020-02-15	18:03:35	08	스토브리그 김도현	https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%ED%86%A0%EB%B8%8C%EB%A6%AC%EA%B7%B8%20%EA%B9%80%EB%8F%84%ED%98%84	
01-3	2020-02-15	18:03:35	09	류시원 결혼	https://search.naver.com/search.naver?where=nexearch&query=%EB%A5%98%EC%8B%9C%EC%9B%90%20%EA%B2%B0%ED%98%BC	
01-3	2020-02-15	18:03:35	10	라건아의 부상	https://search.naver.com/search.naver?where=nexearch&query=%EB%9D%BC%EA%B1%B4%EC%95%84%EC%9D%98%20%EB%B6%80%EC%83%81	
03	2020-02-15	18:03:35	01	[쿠퍼네 가족] 돈은 나빠!	https://www.youtube.com/watch?v=Njerhnyrmdg
03	2020-02-15	18:03:35	02	미스터트롯 기부금미션 뽕다발 임영웅,류지광,강태관,황윤성 메들리	https://www.youtube.com/watch?v=y1SyxMENULk
03	2020-02-15	18:03:35	03	[선공개] 장도연의 주차 수난시대! 주차장은 아비규환	https://www.youtube.com/watch?v=s4mJwGyrEG0
03	2020-02-15	18:03:35	04	김어준의 다스뵈이다 99회 콜로세움, 황운하 전투 그리고 불륜 바이러스	https://www.youtube.com/watch?v=9wCBYL1y9_Q
03	2020-02-15	18:03:35	05	🍜10-2봉 This is 맛의 페스티벌. 온갖 조개 가득품은 조.아.라 포포몬~쓰 | 라끼남 풀버전	https://www.youtube.com/watch?v=DQJT3i6XCXs
03	2020-02-15	18:03:35	06	[#사랑의불시착] 내 남자 간Zㅣ내느라 FLEX 해버렸잖아~ 2500만원💲일시불 쓱-싹 이정도는 해줘야 은혜갚는거 아니갓어? Crash Landing on You | #Diggle	https://www.youtube.com/watch?v=xTupiaUbbHY
03	2020-02-15	18:03:35	07	【개인직캠】 정동원 - 희망가 🔥미스터트롯 기부금 팀미션 패밀리가 떴다🔥	https://www.youtube.com/watch?v=4008DvKQ2ug
03	2020-02-15	18:03:35	08	소고기야? 배터리 살살 녹는다. 엄청엄청 예쁜 접는폰? 삼성 갤럭시 Z 플립 언빡싱!	https://www.youtube.com/watch?v=JlVitfb829E
03	2020-02-15	18:03:35	09	중대발표 합니다 박민규 결혼합니다. 박민규  품절남 됐습니다ㅎㅎ	https://www.youtube.com/watch?v=9iJlMlAvqPc
03	2020-02-15	18:03:35	10	[유시민의 알릴레오 50회] 판사도 짤릴 수 있습니다! - 김지미, 이탄희 변호사	https://www.youtube.com/watch?v=B2c_q_3ZOJ0
03	2020-02-15	18:03:35	11	밍밍이의 싫증!? 갑자기 짝남 싫어졌을 때 | 유형 드라마 [밍꼬발랄]	https://www.youtube.com/watch?v=SIV8Ll6-Rzs
03	2020-02-15	18:03:35	12	모태솔로는 절대 이해 못하는 감정? - 플로렌스 (florence)	https://www.youtube.com/watch?v=L3XUstwALqM
03	2020-02-15	18:03:35	13	토르의 천둥의 힘을 계승하게 된 소년 총정리	https://www.youtube.com/watch?v=9WvhedJDABg
03	2020-02-15	18:03:35	14	만취한 여친때문에 빡쳐서 찾아온 여캠 남자친구;;	https://www.youtube.com/watch?v=bWpPUGB495w
03	2020-02-15	18:03:35	15	요즘 너만 보면 자꾸 커진단 말이야 [리얼:타임:러브2] EP3 (SUB)	https://www.youtube.com/watch?v=mi-9Jgw7ZGg
03	2020-02-15	18:03:35	16	검사장 소집한 추미애…윤석열, ‘불참 통보’ | 정치데스크	https://www.youtube.com/watch?v=qN1CsyvS0xE
03	2020-02-15	18:03:35	17	단짝친구와 키스, 결국 엔딩은 이렇게 됐다 [연남동 키스신] EP.12	https://www.youtube.com/watch?v=ooPOrbMPyAg
03	2020-02-15	18:03:35	18	공장에서 발견된 아기 삵의 뱃속에 들어있던 충격적인 물질.. ㅣ Wild Cat Had Something Shocking Inside The Stomach..	https://www.youtube.com/watch?v=kIHeuRoSrOA
03	2020-02-15	18:03:35	19	애니콜 감성 한가득 ㅋㅋㅋ 갤럭시 Z 플립 개봉기 [4K]	https://www.youtube.com/watch?v=0UfIyETfvw8
03	2020-02-15	18:03:35	20	[6회 예고] 제가 사장님 좋아해요, 그니까.. 언니 망가져야겠다 〈이태원 클라쓰(Itaewon class)〉	https://www.youtube.com/watch?v=TyiQ2eA7vNs
03	2020-02-15	18:03:35	21	[뉴스룸 모아보기] 한국은 주춤…중·일, 코로나 상황 심각 / JTBC News	https://www.youtube.com/watch?v=hgP4K73GK4E
03	2020-02-15	18:03:35	22	[BANGTAN BOMB] BTS' Mukbang! - BTS (방탄소년단)	https://www.youtube.com/watch?v=v-d_HYStn5U
03	2020-02-15	18:03:35	23	그만 좀 싸워라..	https://www.youtube.com/watch?v=Ah7kZ5iAf74
03	2020-02-15	18:03:35	24	핫도그에서 정재열이 하는 일은 뭘까?	https://www.youtube.com/watch?v=g01aaJ5Vx68
03	2020-02-15	18:03:35	25	미스터트롯 4주차 인기순위 출연진 무대 모음 #임영웅 #이찬원 #영탁 #정동원 #남승민	https://www.youtube.com/watch?v=Ev71IkSWlqI
03	2020-02-15	18:03:35	26	[사랑과 전쟁] 술집여자랑 바람폈다가 인생 말아먹은 남자	https://www.youtube.com/watch?v=NY8RJgXoH5k
03	2020-02-15	18:03:35	27	2020년 02월 15일 토요일 생방송	https://www.youtube.com/watch?v=p3VJwppSzlI
03	2020-02-15	18:03:35	28	(다반뉴스) 박지원 손혜원 충돌! 범여 폭망! / 신의한수 20.02.14	https://www.youtube.com/watch?v=9GN-rQCMo6Y
03	2020-02-15	18:03:35	29	일본이 만든배가 두개 나뉘어지자 한국 선박 주문이 폭증하는 상황, 한국 방문한 카타르 국왕, "LNG선 60척, 한국에 맡길것"	https://www.youtube.com/watch?v=RQvL-FFLGVk
03	2020-02-15	18:03:35	30	전학 첫날 재벌2세랑 싸워서 퇴학당한 독한놈이 성공해서 재벌기업 박살내는 드라마	https://www.youtube.com/watch?v=XiVx3dT_518
03	2020-02-15	18:03:35	31	[문명특급 EP.96] 마마무 문별 씨🌝 정우성 조인성 다음으로 찾아온 게 재재라는 소식이 있던데 사실인가요?🤷‍♀	https://www.youtube.com/watch?v=9SG2qZZoEo8
03	2020-02-15	18:03:35	32	임다 VS 초등학생	https://www.youtube.com/watch?v=AJvJeBkhlWs
03	2020-02-15	18:03:35	33	"일개 교수 상대…" 민주당, 하루 만에 임미리 고발 취하 / SBS / 주영진의 뉴스브리핑	https://www.youtube.com/watch?v=rUTPvu5BfL0
03	2020-02-15	18:03:35	34	친구 남친 바람 말한다 VS 모른척 한다 [엑스엑스(XX)] - EP.06	https://www.youtube.com/watch?v=pp9o7IZQtVE
03	2020-02-15	18:03:35	35	정세균 "많이 편하시죠"??? , 다음 수는?!	https://www.youtube.com/watch?v=T0AH_rehH14
03	2020-02-15	18:03:35	36	#2. [BEST11] 깡패 베스트 11,  노답 조이 바튼 + 찰 장군 + 쿵푸킥 칸토나... 그리고 감독	https://www.youtube.com/watch?v=vFR9P06ht40
03	2020-02-15	18:03:35	37	설레는 썰 모음집6탄 모음집♥[모음집]	https://www.youtube.com/watch?v=fvWKY6p98e0
03	2020-02-15	18:03:35	38	이불킥 흑역사썰 모음집#12 ㅣ호돌이 영상툰	https://www.youtube.com/watch?v=y2-2gx3BbJM
03	2020-02-15	18:03:35	39	비타민&피어스 VS 커버댄스팀!! 무려 40명의 도전자들?! 유연성 테스트의 끝판왕을 가려냅니다!! 어마어마한 실력의 도전자들을 과연 이길 수 있을까요?｜클레버TV	https://www.youtube.com/watch?v=s2S6IhPF3CY
03	2020-02-15	18:03:35	40	독수리 오 형제 고맙다 [서정욱 변호사]	https://www.youtube.com/watch?v=YYoijZEq4Ms
03	2020-02-15	18:03:35	41	5월 대회 향해서 달리는 근조직! 한편 오늘도 편안한 동은봇... [사장님 귀는 당나귀 귀/Boss in the Mirror] 20200209	https://www.youtube.com/watch?v=6mQAEeEYGAk
03	2020-02-15	18:03:35	42	유튜버들 1월 수익이...	https://www.youtube.com/watch?v=GEKwIX7VFDo
03	2020-02-15	18:03:35	43	[2/14] 김영우,이재갑,장마리,최배근,정태일,호사카 유지│김어준의 뉴스공장	https://www.youtube.com/watch?v=bDn6Z9DhSBI
03	2020-02-15	18:03:35	44	글자네피시방 오픈 이후 이런 경험은 또 처음이네요..	https://www.youtube.com/watch?v=13tF0zvjNZU
03	2020-02-15	18:03:35	45	가장 열받는 주호민 월드컵	https://www.youtube.com/watch?v=cPqHT0ihmtI
03	2020-02-15	18:03:35	46	통수육2kg와 매운 실비김치,굴 먹방 Korean mukbang eating show	https://www.youtube.com/watch?v=3mZQ49CoeY0
03	2020-02-15	18:03:35	47	토크멘터리 전쟁史] 190부 태평양 전쟁의 서막	https://www.youtube.com/watch?v=ncyBqdd5huA
03	2020-02-15	18:03:35	48	[MV] 문별(MOONBYUL) - 달이 태양을 가릴 때(Eclipse)	https://www.youtube.com/watch?v=oCTqcTe1lIA
03	2020-02-15	18:03:35	49	세계에서 한국 학생이 1등인 것 TOP5 | 입시덕후	https://www.youtube.com/watch?v=Y8MTIJkBXJ8
03	2020-02-15	18:03:35	50	고양이들과 단체로 산책을 다녀왔다	https://www.youtube.com/watch?v=nfYpuS1IsSI
03	2020-02-15	18:03:35	51	*위꼴+배꼽주의* 김민아에 위기의식 느끼고 원조 선넘기 제대로 보여준 패밀리 레스토랑 리뷰 ㅣ워크맨 ep.39	https://www.youtube.com/watch?v=YQYBmft39E8
03	2020-02-15	18:03:35	52	와우!…'기생충' 오스카 휩쓸때 할리우드 스타들 표정 모음  / 연합뉴스 (Yonhapnews)	https://www.youtube.com/watch?v=AFb1RqwUa24
03	2020-02-15	18:03:35	53	헐리우드 스타들 감동시킨 봉준호 감독의 감동 수상 소감ㅠ [아카데미 작품상 수상 수상]	https://www.youtube.com/watch?v=-92oih-ksMI
03	2020-02-15	18:03:35	54	드디어 밝혀진 구구쌤의 비밀  (feat. 구구샘 살인마되다 2탄)	https://www.youtube.com/watch?v=mXJ7o_MYRKw
03	2020-02-15	18:03:35	55	정말...신이 이렇게 생겼다고?	https://www.youtube.com/watch?v=97gL98qMJDk
03	2020-02-15	18:03:35	56	학원 버스 안에서 & 안갯속의 순찰 [총몇명의 사연낭독]	https://www.youtube.com/watch?v=0Umprsu8uDk
03	2020-02-15	18:03:35	57	[EP89-90](ENG/CN/IDN) 붕어빵 장수 펭수(feat.유재석,KMJ)	https://www.youtube.com/watch?v=Gip2VyjY6mU
03	2020-02-15	18:03:35	58	(다반뉴스) 윤석열 부산 뜨자 시민들 인기 폭발!!! / 신의한수 20.02.13	https://www.youtube.com/watch?v=O7CX5vfweN4
03	2020-02-15	18:03:35	59	24시간동안 보스 VS 부하!! 보스를 처리하면 어떻게 될까?!	https://www.youtube.com/watch?v=WGgXNUAW8-c
03	2020-02-15	18:03:35	60	삼성버전 인덕션? 카메라 성능에 몰빵한 삼성 갤럭시 S20 | S20+ | S20 Ultra 전모델 달라진점 살펴보기!	https://www.youtube.com/watch?v=NLNJ2hKDyaU
03	2020-02-15	18:03:35	61	CHAPTER 19 | 강형욱, 으르렁犬과 숨 막히는 대치… #강형욱 #개통령 #개훈련사 [개는 훌륭하다]	https://www.youtube.com/watch?v=8vRwXQQlLBg
03	2020-02-15	18:03:35	62	최근 한국이 오스카까지 장악하자 프랑스에서 발칵 뒤집어진 이유, "도대체 한국인들에게 무슨일이 벌어지고 있는거냐'	https://www.youtube.com/watch?v=e5RXWD1LJYs
03	2020-02-15	18:03:35	63	미스터트롯 이찬원 곡모음 ⭐진또배기/내 마음 별과 같이/울긴 왜 울어 ⭐ 3곡 연속듣기	https://www.youtube.com/watch?v=uYAvk8SkisM
03	2020-02-15	18:03:35	64	아빠가 될 수 없대..	https://www.youtube.com/watch?v=xeAaoNyC4XI
03	2020-02-15	18:03:35	65	이번에는 가로로 접히는 삼성의 2번째 폴더블폰 갤럭시 Z 플립 사용기	https://www.youtube.com/watch?v=RDmkL2bTl9M
03	2020-02-15	18:03:35	66	실제상황! 방송 도중 시청자분들 진짜 싸움났습니다.★임다★	https://www.youtube.com/watch?v=3q9qwpJp6U4
03	2020-02-15	18:03:35	67	(관상+사주+손금) 전문가 포스🔥 뿜뿜! 이게 바로 정통 역술가의 클라스!  [무엇이든 물어보살]	https://www.youtube.com/watch?v=s-xo4tAd58M
03	2020-02-15	18:03:35	68	감스트 제 생각은...	https://www.youtube.com/watch?v=mIhvNfdOJbs
03	2020-02-15	18:03:35	69	[VR휴먼다큐멘터리 - 너를 만났다]  "엄마 살자고 붙들고 놓지 못해서 미안해"	https://www.youtube.com/watch?v=IZoFQIwPoEI
03	2020-02-15	18:03:35	70	[몰래카메라] 아빠한테 롤스로이스 사준다고 속이기	https://www.youtube.com/watch?v=VwUogneo5s8
03	2020-02-15	18:03:35	71	[19/20 잉글랜드FA컵] 토트넘 vs 사우스햄튼 H/L	https://www.youtube.com/watch?v=vjs0VVMw8AA
03	2020-02-15	18:03:35	72	[2月의 무도] 무전유죄! 유죄무전(?)! 진실은 승리한다!! "죄와 길" 1편  infinite challenge	https://www.youtube.com/watch?v=clvneMg9SR0
03	2020-02-15	18:03:35	73	15만원짜리햄버거는 어떻게먹는거에요?	https://www.youtube.com/watch?v=pR5ZNRl33PE
03	2020-02-15	18:03:35	74	[CHOREOGRAPHY] BTS (방탄소년단) 'Black Swan' Dance Practice	https://www.youtube.com/watch?v=fTS1jAhWPbw
03	2020-02-15	18:03:35	75	총체적 난국, 프렌치 불독 레오 2부｜내 강아지의 공격성 The aggression of my dog	https://www.youtube.com/watch?v=qkubn3xtAe4
03	2020-02-15	18:03:35	76	밤마다 나타나는 도둑 범인 잡았습니다!!! 마스크	https://www.youtube.com/watch?v=8_4ozQ1LsG8
03	2020-02-15	18:03:35	77	아이큐 180 이상만 풀 수 있다?! 요즘 유행하는 두뇌 퀴즈 다 같이 풀어보기 ㅋㅋ	https://www.youtube.com/watch?v=GTGI-WLivjo
03	2020-02-15	18:03:35	78	[골라봐야지][설렘주의♥] 머리 쓰다듬어주는 박서준 보통이 아닌 것 같다... #이태원클라쓰 #JTBC봐야지	https://www.youtube.com/watch?v=WqJnacX6ZNo
