target	date	time	rank	keyword	urls
02-1	2020-02-11	00:00:06	01	안재환	https://search.daum.net/search?w=tot&q=%EC%95%88%EC%9E%AC%ED%99%98	
02-1	2020-02-11	00:00:06	02	지코	https://search.daum.net/search?w=tot&q=%EC%A7%80%EC%BD%94	
02-1	2020-02-11	00:00:06	03	방법	https://search.daum.net/search?w=tot&q=%EB%B0%A9%EB%B2%95	
02-1	2020-02-11	00:00:06	04	정선희	https://search.daum.net/search?w=tot&q=%EC%A0%95%EC%84%A0%ED%9D%AC	
02-1	2020-02-11	00:00:06	05	소명	https://search.daum.net/search?w=tot&q=%EC%86%8C%EB%AA%85	
02-1	2020-02-11	00:00:06	06	철마산	https://search.daum.net/search?w=tot&q=%EC%B2%A0%EB%A7%88%EC%82%B0	
02-1	2020-02-11	00:00:06	07	77억의 사랑	https://search.daum.net/search?w=tot&q=77%EC%96%B5%EC%9D%98%20%EC%82%AC%EB%9E%91	
02-1	2020-02-11	00:00:06	08	이현승	https://search.daum.net/search?w=tot&q=%EC%9D%B4%ED%98%84%EC%8A%B9	
02-1	2020-02-11	00:00:06	09	유인나	https://search.daum.net/search?w=tot&q=%EC%9C%A0%EC%9D%B8%EB%82%98	
02-1	2020-02-11	00:00:06	10	김영우	https://search.daum.net/search?w=tot&q=%EA%B9%80%EC%98%81%EC%9A%B0	
02-2	2020-02-11	00:00:06	01	태영호	https://search.daum.net/search?w=tot&q=%ED%83%9C%EC%98%81%ED%98%B8	
02-2	2020-02-11	00:00:06	02	고유정	https://search.daum.net/search?w=tot&q=%EA%B3%A0%EC%9C%A0%EC%A0%95	
02-2	2020-02-11	00:00:06	03	아프리카 돼지 열병	https://search.daum.net/search?w=tot&q=%EC%95%84%ED%94%84%EB%A6%AC%EC%B9%B4%20%EB%8F%BC%EC%A7%80%20%EC%97%B4%EB%B3%91	
02-2	2020-02-11	00:00:06	04	송병기	https://search.daum.net/search?w=tot&q=%EC%86%A1%EB%B3%91%EA%B8%B0	
02-2	2020-02-11	00:00:06	05	라임자산운용	https://search.daum.net/search?w=tot&q=%EB%9D%BC%EC%9E%84%EC%9E%90%EC%82%B0%EC%9A%B4%EC%9A%A9	
02-2	2020-02-11	00:00:06	06	이낙연 황교안	https://search.daum.net/search?w=tot&q=%EC%9D%B4%EB%82%99%EC%97%B0%20%ED%99%A9%EA%B5%90%EC%95%88	
02-2	2020-02-11	00:00:06	07	김경수	https://search.daum.net/search?w=tot&q=%EA%B9%80%EA%B2%BD%EC%88%98	
02-2	2020-02-11	00:00:06	08	타다	https://search.daum.net/search?w=tot&q=%ED%83%80%EB%8B%A4	
02-2	2020-02-11	00:00:06	09	행정안전부 기념식	https://search.daum.net/search?w=tot&q=%ED%96%89%EC%A0%95%EC%95%88%EC%A0%84%EB%B6%80%20%EA%B8%B0%EB%85%90%EC%8B%9D	
02-2	2020-02-11	00:00:06	10	구로구 공사현장	https://search.daum.net/search?w=tot&q=%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EA%B3%B5%EC%82%AC%ED%98%84%EC%9E%A5	
02-3	2020-02-11	00:00:06	01	마틴 스콜세지	https://search.daum.net/search?w=tot&q=%EB%A7%88%ED%8B%B4%20%EC%8A%A4%EC%BD%9C%EC%84%B8%EC%A7%80	
02-3	2020-02-11	00:00:06	02	산드라 오	https://search.daum.net/search?w=tot&q=%EC%82%B0%EB%93%9C%EB%9D%BC%20%EC%98%A4	
02-3	2020-02-11	00:00:06	03	조여정	https://search.daum.net/search?w=tot&q=%EC%A1%B0%EC%97%AC%EC%A0%95	
02-3	2020-02-11	00:00:06	04	안서현	https://search.daum.net/search?w=tot&q=%EC%95%88%EC%84%9C%ED%98%84	
02-3	2020-02-11	00:00:06	05	부재의 기억	https://search.daum.net/search?w=tot&q=%EB%B6%80%EC%9E%AC%EC%9D%98%20%EA%B8%B0%EC%96%B5	
02-3	2020-02-11	00:00:06	06	에미넴	https://search.daum.net/search?w=tot&q=%EC%97%90%EB%AF%B8%EB%84%B4	
02-3	2020-02-11	00:00:06	07	이미경 cj 부회장	https://search.daum.net/search?w=tot&q=%EC%9D%B4%EB%AF%B8%EA%B2%BD%20cj%20%EB%B6%80%ED%9A%8C%EC%9E%A5	
02-3	2020-02-11	00:00:06	08	제인 폰다	https://search.daum.net/search?w=tot&q=%EC%A0%9C%EC%9D%B8%20%ED%8F%B0%EB%8B%A4	
02-3	2020-02-11	00:00:06	09	박구윤	https://search.daum.net/search?w=tot&q=%EB%B0%95%EA%B5%AC%EC%9C%A4	
02-3	2020-02-11	00:00:06	10	봉준호 차기작	https://search.daum.net/search?w=tot&q=%EB%B4%89%EC%A4%80%ED%98%B8%20%EC%B0%A8%EA%B8%B0%EC%9E%91	
02-4	2020-02-11	00:00:06	01	황철순	https://search.daum.net/search?w=tot&q=%ED%99%A9%EC%B2%A0%EC%88%9C	
02-4	2020-02-11	00:00:06	02	신진서	https://search.daum.net/search?w=tot&q=%EC%8B%A0%EC%A7%84%EC%84%9C	
02-4	2020-02-11	00:00:06	03	박정환	https://search.daum.net/search?w=tot&q=%EB%B0%95%EC%A0%95%ED%99%98	
02-4	2020-02-11	00:00:06	04	기아 정해영	https://search.daum.net/search?w=tot&q=%EA%B8%B0%EC%95%84%20%EC%A0%95%ED%95%B4%EC%98%81	
02-4	2020-02-11	00:00:06	05	이종현	https://search.daum.net/search?w=tot&q=%EC%9D%B4%EC%A2%85%ED%98%84	
02-4	2020-02-11	00:00:06	06	쿠니모토	https://search.daum.net/search?w=tot&q=%EC%BF%A0%EB%8B%88%EB%AA%A8%ED%86%A0	
02-4	2020-02-11	00:00:06	07	lg배 결승 1국	https://search.daum.net/search?w=tot&q=lg%EB%B0%B0%20%EA%B2%B0%EC%8A%B9%201%EA%B5%AD	
02-4	2020-02-11	00:00:06	08	쇼트트랙 월드컵	https://search.daum.net/search?w=tot&q=%EC%87%BC%ED%8A%B8%ED%8A%B8%EB%9E%99%20%EC%9B%94%EB%93%9C%EC%BB%B5	
02-4	2020-02-11	00:00:06	09	맨시티	https://search.daum.net/search?w=tot&q=%EB%A7%A8%EC%8B%9C%ED%8B%B0	
02-4	2020-02-11	00:00:06	10	여자농구	https://search.daum.net/search?w=tot&q=%EC%97%AC%EC%9E%90%EB%86%8D%EA%B5%AC	
01-1	2020-02-11	00:00:06	01	진용진레전드로가겠습니다	https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%84%EC%9A%A9%EC%A7%84%EB%A0%88%EC%A0%84%EB%93%9C%EB%A1%9C%EA%B0%80%EA%B2%A0%EC%8A%B5%EB%8B%88%EB%8B%A4	
01-1	2020-02-11	00:00:06	02	철마산	https://search.naver.com/search.naver?where=nexearch&query=%EC%B2%A0%EB%A7%88%EC%82%B0	
01-1	2020-02-11	00:00:06	03	군조	https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%B0%EC%A1%B0	
01-1	2020-02-11	00:00:06	04	봉준호 아내	https://search.naver.com/search.naver?where=nexearch&query=%EB%B4%89%EC%A4%80%ED%98%B8%20%EC%95%84%EB%82%B4	
01-1	2020-02-11	00:00:06	05	마틴 스콜세지	https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%ED%8B%B4%20%EC%8A%A4%EC%BD%9C%EC%84%B8%EC%A7%80	
01-1	2020-02-11	00:00:06	06	지코	https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%80%EC%BD%94	
01-1	2020-02-11	00:00:06	07	77억의 사랑	https://search.naver.com/search.naver?where=nexearch&query=77%EC%96%B5%EC%9D%98%20%EC%82%AC%EB%9E%91	
01-1	2020-02-11	00:00:06	08	강남 소속사	https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%95%EB%82%A8%20%EC%86%8C%EC%86%8D%EC%82%AC	
