target	date	time	rank	keyword	urls
02-4	2020-02-18	00:03:30	10	고교야구	https://search.daum.net/search?w=tot&q=%EA%B3%A0%EA%B5%90%EC%95%BC%EA%B5%AC	
01-1	2020-02-18	00:03:30	01	안녕 드라큘라	https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EB%85%95%20%EB%93%9C%EB%9D%BC%ED%81%98%EB%9D%BC	
01-1	2020-02-18	00:03:30	02	아가페적 사랑	https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EA%B0%80%ED%8E%98%EC%A0%81%20%EC%82%AC%EB%9E%91	
01-1	2020-02-18	00:03:30	03	이상아	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%83%81%EC%95%84	
01-1	2020-02-18	00:03:30	04	태사자	https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EC%82%AC%EC%9E%90	
01-1	2020-02-18	00:03:30	05	부산행	https://search.naver.com/search.naver?where=nexearch&query=%EB%B6%80%EC%82%B0%ED%96%89	
01-1	2020-02-18	00:03:30	06	박시은 나이	https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%95%EC%8B%9C%EC%9D%80%20%EB%82%98%EC%9D%B4	
01-1	2020-02-18	00:03:30	07	김건희	https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%EA%B1%B4%ED%9D%AC	
01-1	2020-02-18	00:03:30	08	아무도 모른다	https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%AC%B4%EB%8F%84%20%EB%AA%A8%EB%A5%B8%EB%8B%A4	
01-1	2020-02-18	00:03:30	09	더 짠내투어	https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%20%EC%A7%A0%EB%82%B4%ED%88%AC%EC%96%B4	
01-1	2020-02-18	00:03:30	10	이상아나이	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%83%81%EC%95%84%EB%82%98%EC%9D%B4	
01-1	2020-02-18	00:03:30	11	김세환	https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%EC%84%B8%ED%99%98	
01-1	2020-02-18	00:03:30	12	낭만닥터 김사부2 몇부작	https://search.naver.com/search.naver?where=nexearch&query=%EB%82%AD%EB%A7%8C%EB%8B%A5%ED%84%B0%20%EA%B9%80%EC%82%AC%EB%B6%802%20%EB%AA%87%EB%B6%80%EC%9E%91	
01-1	2020-02-18	00:03:30	13	언니네쌀롱	https://search.naver.com/search.naver?where=nexearch&query=%EC%96%B8%EB%8B%88%EB%84%A4%EC%8C%80%EB%A1%B1	
01-1	2020-02-18	00:03:30	14	검사외전	https://search.naver.com/search.naver?where=nexearch&query=%EA%B2%80%EC%82%AC%EC%99%B8%EC%A0%84	
01-1	2020-02-18	00:03:30	15	부산의료원	https://search.naver.com/search.naver?where=nexearch&query=%EB%B6%80%EC%82%B0%EC%9D%98%EB%A3%8C%EC%9B%90	
01-1	2020-02-18	00:03:30	16	츄	https://search.naver.com/search.naver?where=nexearch&query=%EC%B8%84	
01-1	2020-02-18	00:03:30	17	이유비	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%9C%A0%EB%B9%84	
01-1	2020-02-18	00:03:30	18	윤석열 부인	https://search.naver.com/search.naver?where=nexearch&query=%EC%9C%A4%EC%84%9D%EC%97%B4%20%EB%B6%80%EC%9D%B8	
01-1	2020-02-18	00:03:30	19	조진웅	https://search.naver.com/search.naver?where=nexearch&query=%EC%A1%B0%EC%A7%84%EC%9B%85	
01-1	2020-02-18	00:03:30	20	모태범	https://search.naver.com/search.naver?where=nexearch&query=%EB%AA%A8%ED%83%9C%EB%B2%94	
01-2	2020-02-18	00:03:30	01	순천완주고속도로 터널사고	https://search.naver.com/search.naver?where=nexearch&query=%EC%88%9C%EC%B2%9C%EC%99%84%EC%A3%BC%EA%B3%A0%EC%86%8D%EB%8F%84%EB%A1%9C%20%ED%84%B0%EB%84%90%EC%82%AC%EA%B3%A0	
01-2	2020-02-18	00:03:30	02	상고 취하로 징역 30년 확정	https://search.naver.com/search.naver?where=nexearch&query=%EC%83%81%EA%B3%A0%20%EC%B7%A8%ED%95%98%EB%A1%9C%20%EC%A7%95%EC%97%AD%2030%EB%85%84%20%ED%99%95%EC%A0%95	
01-2	2020-02-18	00:03:30	03	확진자 발생	https://search.naver.com/search.naver?where=nexearch&query=%ED%99%95%EC%A7%84%EC%9E%90%20%EB%B0%9C%EC%83%9D	
01-2	2020-02-18	00:03:30	04	정갑윤 유기준 불출마	https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%95%EA%B0%91%EC%9C%A4%20%EC%9C%A0%EA%B8%B0%EC%A4%80%20%EB%B6%88%EC%B6%9C%EB%A7%88	
01-2	2020-02-18	00:03:30	05	LG전자 성과급 최대 500%	https://search.naver.com/search.naver?where=nexearch&query=LG%EC%A0%84%EC%9E%90%20%EC%84%B1%EA%B3%BC%EA%B8%89%20%EC%B5%9C%EB%8C%80%20500%25	
01-2	2020-02-18	00:03:30	06	미래통합당 출범	https://search.naver.com/search.naver?where=nexearch&query=%EB%AF%B8%EB%9E%98%ED%86%B5%ED%95%A9%EB%8B%B9%20%EC%B6%9C%EB%B2%94	
01-2	2020-02-18	00:03:30	07	유승민은 불참	https://search.naver.com/search.naver?where=nexearch&query=%EC%9C%A0%EC%8A%B9%EB%AF%BC%EC%9D%80%20%EB%B6%88%EC%B0%B8	
01-2	2020-02-18	00:03:30	08	감염 우려↑	https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%90%EC%97%BC%20%EC%9A%B0%EB%A0%A4%E2%86%91	
01-2	2020-02-18	00:03:30	09	전남도 노인 기초연금 인상 확대	https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%84%EB%82%A8%EB%8F%84%20%EB%85%B8%EC%9D%B8%20%EA%B8%B0%EC%B4%88%EC%97%B0%EA%B8%88%20%EC%9D%B8%EC%83%81%20%ED%99%95%EB%8C%80	
01-2	2020-02-18	00:03:30	10	중국 코로나19	https://search.naver.com/search.naver?where=nexearch&query=%EC%A4%91%EA%B5%AD%20%EC%BD%94%EB%A1%9C%EB%82%9819	
01-3	2020-02-18	00:03:30	01	조진웅 결혼 7년 만에 득녀	https://search.naver.com/search.naver?where=nexearch&query=%EC%A1%B0%EC%A7%84%EC%9B%85%20%EA%B2%B0%ED%98%BC%207%EB%85%84%20%EB%A7%8C%EC%97%90%20%EB%93%9D%EB%85%80	
01-3	2020-02-18	00:03:30	02	아이즈원 피에스타	https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%9D%B4%EC%A6%88%EC%9B%90%20%ED%94%BC%EC%97%90%EC%8A%A4%ED%83%80	
01-3	2020-02-18	00:03:30	03	우아한 모녀 조경숙	https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EC%95%84%ED%95%9C%20%EB%AA%A8%EB%85%80%20%EC%A1%B0%EA%B2%BD%EC%88%99	
01-3	2020-02-18	00:03:30	04	골프 여제	https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%20%EC%97%AC%EC%A0%9C	
01-3	2020-02-18	00:03:30	05	통산 20승 박인비	https://search.naver.com/search.naver?where=nexearch&query=%ED%86%B5%EC%82%B0%2020%EC%8A%B9%20%EB%B0%95%EC%9D%B8%EB%B9%84	
01-3	2020-02-18	00:03:30	06	산모 아이 모두 건강	https://search.naver.com/search.naver?where=nexearch&query=%EC%82%B0%EB%AA%A8%20%EC%95%84%EC%9D%B4%20%EB%AA%A8%EB%91%90%20%EA%B1%B4%EA%B0%95	
01-3	2020-02-18	00:03:30	07	에버글로우 던던	https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%B2%84%EA%B8%80%EB%A1%9C%EC%9A%B0%20%EB%8D%98%EB%8D%98	
01-3	2020-02-18	00:03:30	08	나는 트로트 가수다 이덕화	https://search.naver.com/search.naver?where=nexearch&query=%EB%82%98%EB%8A%94%20%ED%8A%B8%EB%A1%9C%ED%8A%B8%20%EA%B0%80%EC%88%98%EB%8B%A4%20%EC%9D%B4%EB%8D%95%ED%99%94	
01-3	2020-02-18	00:03:30	09	한화의 스마트 야구	https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%ED%99%94%EC%9D%98%20%EC%8A%A4%EB%A7%88%ED%8A%B8%20%EC%95%BC%EA%B5%AC	
01-3	2020-02-18	00:03:30	10	컴백 아이즈원	https://search.naver.com/search.naver?where=nexearch&query=%EC%BB%B4%EB%B0%B1%20%EC%95%84%EC%9D%B4%EC%A6%88%EC%9B%90	
03	2020-02-18	00:03:30	01	IZ*ONE (아이즈원) - 'FIESTA' MV	https://www.youtube.com/watch?v=eDEFolvLn0A
03	2020-02-18	00:03:30	02	"윤석열 아내 김건희, 주가조작 연루 의혹" 경찰 내사 확인 - 뉴스타파	https://www.youtube.com/watch?v=9Dj7NG5ysz4
03	2020-02-18	00:03:30	03	[19/20 26R] 아스톤 빌라 vs 토트넘 H/L	https://www.youtube.com/watch?v=1_GNNiIQ48g
03	2020-02-18	00:03:30	04	손흥민의 PK 실축과 극장골을 본 무리뉴 & 가자니가의 반응 ㄷㄷ	https://www.youtube.com/watch?v=TljEwkkE5zA
03	2020-02-18	00:03:30	05	'PL 통산 50호골' 손흥민, 아스톤 빌라전 활약상#SPORTSTIME #극장골 #5경기 연속골	https://www.youtube.com/watch?v=FHF_FnOguv4
03	2020-02-18	00:03:30	06	아무 몰카도 안 해놓고 몰카였다고 하는 몰카!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	https://www.youtube.com/watch?v=GvPvtIjv9Qw
03	2020-02-18	00:03:30	07	다 없애버리겠습니다.	https://www.youtube.com/watch?v=_JQtZuVt--I
03	2020-02-18	00:03:30	08	(토트넘 아스톤빌라)손흥민 극장골! 멀티골 기록! 그에게 인생 경기 되버린 이유!	https://www.youtube.com/watch?v=IUVCBCSMZD8
03	2020-02-18	00:03:30	09	[풀영상] ‘사랑의 불시착’ 종방연 ♥︎ 현빈.손예진.서지혜.김정현...배우들 총출동 (‘Crash landing on you’ Wrap up Party)	https://www.youtube.com/watch?v=iaYFCRnPkb0
03	2020-02-18	00:03:30	10	[2/17]이강택,우상호,정세현,호사카 유지, 우한대 유학생│김어준의 뉴스공장	https://www.youtube.com/watch?v=EnXchgrT77s
03	2020-02-18	00:03:30	11	[Ep.92] 반응 오면 아카데미 출품합니다	https://www.youtube.com/watch?v=nrlHwjBGc9k
03	2020-02-18	00:03:30	12	2020 ISU 쇼트트랙 월드컵 6차 대회 1000m 준결, 결승 [습츠_쇼트트랙]	https://www.youtube.com/watch?v=DLjA2PaCwo4
03	2020-02-18	00:03:30	13	“나 쪽팔리게 하지 마” 이성경, 드디어 깨달은 삶의 확신! @ㅣ낭만닥터 김사부2(Kim Sa-bu, A Romantic Doctor)ㅣSBS DRAMA	https://www.youtube.com/watch?v=ELR9eSWe_UE
03	2020-02-18	00:03:30	14	[최종화 예고] '기다리기라도 해야 살 수 있으니까..' 현빈x손예진 결말은... | 사랑의불시착 Crash Landing on You EP.16	https://www.youtube.com/watch?v=trTFaMAQjP8
03	2020-02-18	00:03:30	15	【개인직캠】 임영웅 - 뽕다발 메들리 🔥미스터트롯 기부금 팀미션🔥 (사랑밖에난몰라/10분내로/곤드레만드레/멋진인생)	https://www.youtube.com/watch?v=I98PwAVc8vw
03	2020-02-18	00:03:30	16	남친에게 쓴 돈이 무려 1100만원..but 받은 선물은 고작 인형 2개??😡 [무엇이든 물어보살]	https://www.youtube.com/watch?v=kZHn0RFqSvo
03	2020-02-18	00:03:30	17	윤석열 아내 주가 조작수사도 조국 가족처럼?/조선탄핵선동 보도는 한풀이/기생충 보다 못한 일부 교회	https://www.youtube.com/watch?v=BcNqaCMl25c
03	2020-02-18	00:03:30	18	세상에서 가장 맛있게 볼락회 먹는 방법!!!! Freshest Rockfish Raw fish(Sashimi)!!!!	https://www.youtube.com/watch?v=c4Mdlg1vPbs
03	2020-02-18	00:03:30	19	피파4에 현금 1100만원 질러서 20토티, 20노미니 다뽑기ㅋㅋㅋ 큰손의 1100만원 2화	https://www.youtube.com/watch?v=XLylS8yyd0s
03	2020-02-18	00:03:30	20	손흥민 커리어 최초 5경기 연속골+결승골 짜릿한 분석	https://www.youtube.com/watch?v=QMh_ZZgSs_w
03	2020-02-18	00:03:30	21	[입덕 스페셜] 소신남 밤토리 박새로이에 반.해.벌.IN 햄토리 조이서♡ 〈이태원 클라쓰(Itaewon class)〉	https://www.youtube.com/watch?v=JFHohoN2N2g
03	2020-02-18	00:03:30	22	HEUNG MIN SON 손흥민 LAST MIN WINNER SCENES AT VILLA PARK!!! Aston Villa 2 Tottenham 3 (MATCH DAY VLOG)	https://www.youtube.com/watch?v=0oTTm4DVcm4
03	2020-02-18	00:03:30	23	FIESTA	https://www.youtube.com/watch?v=tKIERbJ-R-M
03	2020-02-18	00:03:30	24	[후토크] “SON, 너는 계획이 다 있구나!” 손흥민, 오스카급 극장골! (토트넘 vs 빌라)	https://www.youtube.com/watch?v=Ed6lf_nPlHk
03	2020-02-18	00:03:30	25	최악의 프로포즈	https://www.youtube.com/watch?v=o0gfe1p3k5o
03	2020-02-18	00:03:30	26	[티비냥] 뽕브라 용도가 사고방지용 이라구...? 사기꾼 장도연의 PINK 바지 입은 양세찬ㅋㅋㅋㅋ | #코미디빅리그 180422 #04	https://www.youtube.com/watch?v=Yvrsyp8Ti2E
03	2020-02-18	00:03:30	27	전남친들이 항상 성공하는 이유 [또한번 엔딩] - EP.04 (Click EN CC)	https://www.youtube.com/watch?v=Wynwv8wqiPQ
03	2020-02-18	00:03:30	28	[일본반응] 손흥민, 시즌 15,16호 멀티골 작렬! 실황 일본반응	https://www.youtube.com/watch?v=Y78fZf-hyYE
03	2020-02-18	00:03:30	29	2월 17일 10시 정규재의 텐텐뉴스	https://www.youtube.com/watch?v=IbdtEJNRTHw
03	2020-02-18	00:03:30	30	[쿠퍼네 가족] 돈은 나빠!	https://www.youtube.com/watch?v=Njerhnyrmdg
03	2020-02-18	00:03:30	31	마주 달리는 추미애vs윤석열·‘칼럼 고소’ 사과는 뺀 민주당 | 2020년 2월 17일 정치데스크	https://www.youtube.com/watch?v=zY4i8RrOHZA
03	2020-02-18	00:03:30	32	배캠 30주년 프로젝트 DAY1 ✨  앤-마리 Anne-Marie (Live at the BBC)	https://www.youtube.com/watch?v=bKZhD584jR8
03	2020-02-18	00:03:30	33	[후토크] 손흥민 극장 역전골, PL 통산 50골 돌파!! 겁나 잘했던 그릴리쉬+레이나 (빌라vs토트넘)	https://www.youtube.com/watch?v=19A-GBnonAU
03	2020-02-18	00:03:30	34	이렇게 빨리 토사구팽 당할 줄이야	https://www.youtube.com/watch?v=eGt8LEELGQ4
03	2020-02-18	00:03:30	35	이제 말하자.. 우리 사이	https://www.youtube.com/watch?v=xKdm44FfD08
03	2020-02-18	00:03:30	36	[김경래의 최강시사] 윤석열 총장 사모님의 수상한 주식 투자	https://www.youtube.com/watch?v=YB9a7yWkoF4
03	2020-02-18	00:03:30	37	추미애 측근들 왕창 잘렸다! (진성호의 융단폭격)	https://www.youtube.com/watch?v=ApegjavJqEg
03	2020-02-18	00:03:30	38	어부바	https://www.youtube.com/watch?v=iVeX0_h59p4
03	2020-02-18	00:03:30	39	피파에서 극찬받은 손흥민, 멋있는 영어 인터뷰	https://www.youtube.com/watch?v=vkzDZqgjgIM
03	2020-02-18	00:03:30	40	무조건 시키는 대로 하기~! 이번에는 문과 1등이 시킨다!!!	https://www.youtube.com/watch?v=i-bab_Ij0es
03	2020-02-18	00:03:30	41	秋, 검찰개혁 무리수되나	https://www.youtube.com/watch?v=AS4RXAybMz0
03	2020-02-18	00:03:30	42	[3부] 백봉오골계 내장&다리 구이~♥ [술먹방, 혼술, 자연인]	https://www.youtube.com/watch?v=NHCVrW8Wayg
03	2020-02-18	00:03:30	43	[BANGTAN BOMB] Workout Boys - BTS (방탄소년단)	https://www.youtube.com/watch?v=fD_ELtkl50Y
03	2020-02-18	00:03:30	44	토르의 천둥의 힘을 계승하게 된 소년 총정리	https://www.youtube.com/watch?v=9WvhedJDABg
03	2020-02-18	00:03:30	45	태영호, 숨겨왔던 사실 하나를 밝히다?	https://www.youtube.com/watch?v=KsVB947bm3o
03	2020-02-18	00:03:30	46	(충격)김정은,긴급명령하달	https://www.youtube.com/watch?v=NpSiAcuMaXE
03	2020-02-18	00:03:30	47	김민아 나무위키를 지운 '그분'이 떴다! 롤 고소할 수 있는 꿀팁 대 방출!? | [왜냐맨 시즌4] 3화	https://www.youtube.com/watch?v=-nazku1JUik
03	2020-02-18	00:03:30	48	악어님을..때리라고....??	https://www.youtube.com/watch?v=VtcO8qZZ33k
03	2020-02-18	00:03:30	49	美, 베이징 5분내 타격가능! 극초음속 핵미사일 개발!	https://www.youtube.com/watch?v=k3HiE1z97Mc
03	2020-02-18	00:03:30	50	왜 나한테 막 대해...??? 반 친구가 선 넘는 순간들 | 대처법	https://www.youtube.com/watch?v=-aIxIIoW_sU
03	2020-02-18	00:03:30	51	미스터트롯 기부금미션 뽕다발 임영웅,류지광,강태관,황윤성 메들리	https://www.youtube.com/watch?v=y1SyxMENULk
03	2020-02-18	00:03:30	52	[#사랑의불시착] 내 남자 간Zㅣ내느라 FLEX 해버렸잖아~ 2500만원💲일시불 쓱-싹 이정도는 해줘야 은혜갚는거 아니갓어? Crash Landing on You | #Diggle	https://www.youtube.com/watch?v=xTupiaUbbHY
03	2020-02-18	00:03:30	53	*위꼴+배꼽주의* 김민아에 위기의식 느끼고 원조 선넘기 제대로 보여준 패밀리 레스토랑 리뷰 ㅣ워크맨 ep.39	https://www.youtube.com/watch?v=YQYBmft39E8
03	2020-02-18	00:03:30	54	와우!…'기생충' 오스카 휩쓸때 할리우드 스타들 표정 모음  / 연합뉴스 (Yonhapnews)	https://www.youtube.com/watch?v=AFb1RqwUa24
03	2020-02-18	00:03:30	55	밍밍이의 싫증!? 갑자기 짝남 싫어졌을 때 | 유형 드라마 [밍꼬발랄]	https://www.youtube.com/watch?v=SIV8Ll6-Rzs
03	2020-02-18	00:03:30	56	김어준의 다스뵈이다 99회 콜로세움, 황운하 전투 그리고 불륜 바이러스	https://www.youtube.com/watch?v=9wCBYL1y9_Q
03	2020-02-18	00:03:30	57	전학 첫날 재벌2세랑 싸워서 퇴학당한 독한놈이 성공해서 재벌기업 박살내는 드라마	https://www.youtube.com/watch?v=XiVx3dT_518
03	2020-02-18	00:03:30	58	친구 남친 바람 말한다 VS 모른척 한다 [엑스엑스(XX)] - EP.06	https://www.youtube.com/watch?v=pp9o7IZQtVE
03	2020-02-18	00:03:30	59	[ENG/CHN] 🍜10-2봉 This is 맛의 페스티벌. 온갖 조개 가득품은 조.아.라 포포몬~쓰 | 라끼남 풀버전	https://www.youtube.com/watch?v=DQJT3i6XCXs
03	2020-02-18	00:03:30	60	중대발표 합니다 박민규 결혼합니다. 박민규  품절남 됐습니다ㅎㅎ	https://www.youtube.com/watch?v=9iJlMlAvqPc
03	2020-02-18	00:03:30	61	학원 버스 안에서 & 안갯속의 순찰 [총몇명의 사연낭독]	https://www.youtube.com/watch?v=0Umprsu8uDk
03	2020-02-18	00:03:30	62	[나혼자산다 선공개] 장도연의 주차 수난시대! 주차장은 아비규환	https://www.youtube.com/watch?v=s4mJwGyrEG0
03	2020-02-18	00:03:30	63	드디어 밝혀진 구구쌤의 비밀  (feat. 히어로 구구쌤 2탄)	https://www.youtube.com/watch?v=mXJ7o_MYRKw
03	2020-02-18	00:03:30	64	헐리우드 스타들 감동시킨 봉준호 감독의 감동 수상 소감ㅠ [아카데미 작품상 수상 수상]	https://www.youtube.com/watch?v=-92oih-ksMI
03	2020-02-18	00:03:30	65	검사장 소집한 추미애…윤석열, ‘불참 통보’ | 정치데스크	https://www.youtube.com/watch?v=qN1CsyvS0xE
03	2020-02-18	00:03:30	66	공장에서 발견된 아기 삵의 뱃속에 들어있던 충격적인 물질.. ㅣ Wild Cat Had Something Shocking Inside The Stomach..	https://www.youtube.com/watch?v=kIHeuRoSrOA
03	2020-02-18	00:03:30	67	정말...신이 이렇게 생겼다고?	https://www.youtube.com/watch?v=97gL98qMJDk
03	2020-02-18	00:03:30	68	삼성버전 인덕션? 카메라 성능에 몰빵한 삼성 갤럭시 S20 | S20+ | S20 Ultra 전모델 달라진점 살펴보기!	https://www.youtube.com/watch?v=NLNJ2hKDyaU
03	2020-02-18	00:03:30	69	둘중에 누가쎄냐?;	https://www.youtube.com/watch?v=Gw7uUvNNiqw
03	2020-02-18	00:03:30	70	[2月의 무도] 무전유죄! 유죄무전(?)! 진실은 승리한다!! "죄와 길" 1편  infinite challenge	https://www.youtube.com/watch?v=clvneMg9SR0
03	2020-02-18	00:03:30	71	*심약자 주의* 내 방 벽에서 흐르기 시작한 빨간 핏자국의 정체 | Red Blood Stain Leaking on the Wall in My Room	https://www.youtube.com/watch?v=nBG1oP7KfcI
